id,sequence,task,choices,response,response_type,domain,task_original,choices_original
RGJDBF,0,possible;and;A;B,and;possible;A;possible;B,True,verify,modal,It is possible that: {A} and {B},It is possible that {A} AND it is possible that {B}
RGJDBF,1,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} AND it is possible that {B},It is possible that: {A} and {B}
DVQQHD,4,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} AND it is possible that {B},It is possible that: {A} AND {B}
DVQQHD,5,xor;possible;A;possible;B,or;possible;A;possible;B,False,verify,modal,"It is possible that {A} OR it is possible that {B}, BUT NOT BOTH","It is possible that {A} OR it is possible that {B}, OR BOTH"
OAERQE,0,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} AND it is possible that {B},It is possible that: {A} and {B}
DVQQHD,6,possible;xor;A;B,xor;possible;A;possible;B,True,verify,modal,"It is possible that: {A} OR {B}, BUT NOT BOTH","It is possible that {A} OR it is possible that {B}, BUT NOT BOTH"
OAERQE,1,possible;and;A;B,and;possible;A;possible;B,True,verify,modal,It is possible that: {A} and {B},It is possible that {A} AND it is possible that {B}
DVQQHD,7,possible;xor;A;B,possible;or;A;B,False,verify,modal,"It is possible that: {A} OR {B}, BUT NOT BOTH","It is possible that: {A} OR {B}, OR BOTH"
DAKMWK,0,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} AND it is possible that {B},It is possible that: {A} and {B}
RGJDBF,0,possible;or;A;B,or;possible;A;possible;B,True,verify,modal,"It is possible that: {A} OR {B}, OR BOTH","It is possible that {A} OR  it is possible that {B}, OR BOTH"
DVQQHD,8,possible;or;A;B,or;possible;A;possible;B,True,verify,modal,"It is possible that: {A} OR {B}, OR BOTH","It is possible that {A} OR  it is possible that {B}, OR BOTH"
DAKMWK,1,possible;and;A;B,and;possible;A;possible;B,True,verify,modal,It is possible that: {A} and {B},It is possible that {A} AND it is possible that {B}
DVQQHD,9,possible;xor;A;B,possible;and;A;B,False,verify,modal,"It is possible that: {A} OR {B}, BUT NOT BOTH",It is possible that: {A} AND {B}
RGJDBF,1,and;possible;A;possible;B,possible;xor;A;B,False,verify,modal,It is possible that {A} AND it is possible that {B},"It is possible that: {A} OR {B}, BUT NOT BOTH"
DVQQHD,10,xor;possible;A;possible;B,possible;and;A;B,False,verify,modal,"It is possible that {A} OR it is possible that {B}, BUT NOT BOTH",It is possible that: {A} AND {B}
RGJDBF,2,possible;and;A;B,possible;or;A;B,True,verify,modal,It is possible that: {A} AND {B},"It is possible that: {A} OR {B}, OR BOTH"
OAERQE,0,possible;xor;A;B,possible;or;A;B,False,verify,modal,"It is possible that: {A} OR {B}, BUT NOT BOTH","It is possible that: {A} OR {B}, OR BOTH"
DVQQHD,11,or;possible;A;possible;B,possible;or;A;B,True,verify,modal,"It is possible that {A} OR it is possible that {B}, OR BOTH","It is possible that: {A} OR {B}, OR BOTH"
OAERQE,1,possible;and;A;B,and;possible;A;possible;B,True,verify,modal,It is possible that: {A} AND {B},It is possible that: {A} AND it is possible that {B}
DVQQHD,12,or;possible;A;possible;B,possible;and;A;B,True,verify,modal,"It is possible that {A} OR it is possible that {B}, OR BOTH",It is possible that: {A} AND {B}
RGJDBF,3,xor;possible;A;possible;B,possible;xor;A;B,True,verify,modal,"It is possible that {A} OR it is possible that {B}, BUT NOT BOTH","It is possible that: {A} OR {B}, BUT NOT BOTH"
RGJDBF,4,or;possible;A;possible;B,possible;or;A;B,True,verify,modal,"It is possible that {A} OR it is possible that {B}, OR BOTH","It is possible that: {A} OR {B}, OR BOTH"
DVQQHD,13,xor;possible;A;possible;B,possible;xor;A;B,True,verify,modal,"It is possible that {A} OR it is possible that {B}, BUT NOT BOTH","It is possible that: {A} OR {B}, BUT NOT BOTH"
RGJDBF,5,possible;xor;A;B,xor;possible;A;possible;B,True,verify,modal,"It is possible that: {A} OR {B}, BUT NOT BOTH","It is possible that {A} OR it is possible that {B}, BUT NOT BOTH"
DVQQHD,14,xor;possible;A;possible;B,possible;or;A;B,False,verify,modal,"It is possible that {A} OR it is possible that {B}, BUT NOT BOTH","It is possible that: {A} OR {B}, OR BOTH"
OAERQE,2,or;possible;A;possible;B,possible;and;A;B,True,verify,modal,"It is possible that {A} OR it is possible that {B}, OR BOTH",It is possible that: {A} AND {B}
DVQQHD,15,possible;xor;A;B,and;possible;A;possible;B,False,verify,modal,"It is possible that: {A} OR {B}, BUT NOT BOTH",It is possible that: {A} AND it is possible that {B}
OAERQE,3,xor;possible;A;possible;B,possible;and;A;B,True,verify,modal,"It is possible that {A} OR it is possible that {B}, BUT NOT BOTH",It is possible that: {A} AND {B}
RGJDBF,6,xor;possible;A;possible;B,possible;or;A;B,False,verify,modal,"It is possible that {A} OR it is possible that {B}, BUT NOT BOTH","It is possible that: {A} OR {B}, OR BOTH"
OAERQE,4,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} AND it is possible that {B},It is possible that: {A} AND {B}
RGJDBF,7,possible;xor;A;B,and;possible;A;possible;B,True,verify,modal,"It is possible that: {A} OR {B}, BUT NOT BOTH",It is possible that: {A} AND it is possible that {B}
RGJDBF,8,or;possible;A;possible;B,possible;and;A;B,True,verify,modal,"It is possible that {A} OR it is possible that {B}, OR BOTH",It is possible that: {A} AND {B}
DAKMWK,0,possible;xor;A;B,xor;possible;A;possible;B,True,verify,modal,"It is possible that: {A} OR {B}, BUT NOT BOTH","It is possible that {A} OR it is possible that {B}, BUT NOT BOTH"
OAERQE,5,or;possible;A;possible;B,possible;or;A;B,True,verify,modal,"It is possible that {A} OR it is possible that {B}, OR BOTH","It is possible that: {A} OR {B}, OR BOTH"
RGJDBF,9,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} AND it is possible that {B},It is possible that: {A} AND {B}
DAKMWK,1,or;possible;A;possible;B,possible;or;A;B,True,verify,modal,"It is possible that {A} OR it is possible that {B}, OR BOTH","It is possible that: {A} OR {B}, OR BOTH"
DAKMWK,2,possible;or;A;B,and;possible;A;possible;B,True,verify,modal,"It is possible that: {A} OR {B}, OR BOTH",It is possible that {A} AND it is possible that {B}
RGJDBF,10,possible;xor;A;B,possible;and;A;B,False,verify,modal,"It is possible that: {A} OR {B}, BUT NOT BOTH",It is possible that: {A} AND {B}
DAKMWK,3,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} AND it is possible that {B},It is possible that: {A} AND {B}
RGJDBF,11,possible;xor;A;B,possible;or;A;B,False,verify,modal,"It is possible that: {A} OR {B}, BUT NOT BOTH","It is possible that: {A} OR {B}, OR BOTH"
DAKMWK,4,possible;xor;A;B,and;possible;A;possible;B,False,verify,modal,"It is possible that: {A} OR {B}, BUT NOT BOTH",It is possible that: {A} AND it is possible that {B}
OAERQE,6,possible;and;A;B,possible;or;A;B,False,verify,modal,It is possible that: {A} AND {B},"It is possible that: {A} OR {B}, OR BOTH"
RGJDBF,12,xor;possible;A;possible;B,possible;and;A;B,False,verify,modal,"It is possible that {A} OR it is possible that {B}, BUT NOT BOTH",It is possible that: {A} AND {B}
DAKMWK,5,possible;xor;A;B,possible;or;A;B,True,verify,modal,"It is possible that: {A} OR {B}, BUT NOT BOTH","It is possible that: {A} OR {B}, OR BOTH"
RGJDBF,13,xor;possible;A;possible;B,or;possible;A;possible;B,False,verify,modal,"It is possible that {A} OR it is possible that {B}, BUT NOT BOTH","It is possible that {A} OR it is possible that {B}, OR BOTH"
OAERQE,7,possible;xor;A;B,possible;and;A;B,True,verify,modal,"It is possible that: {A} OR {B}, BUT NOT BOTH",It is possible that: {A} AND {B}
DAKMWK,6,and;possible;A;possible;B,possible;xor;A;B,True,verify,modal,It is possible that {A} AND it is possible that {B},"It is possible that: {A} OR {B}, BUT NOT BOTH"
RGJDBF,14,possible;or;A;B,and;possible;A;possible;B,True,verify,modal,"It is possible that: {A} OR {B}, OR BOTH",It is possible that {A} AND it is possible that {B}
DAKMWK,7,possible;and;A;B,possible;or;A;B,False,verify,modal,It is possible that: {A} AND {B},"It is possible that: {A} OR {B}, OR BOTH"
RGJDBF,15,possible;and;A;B,and;possible;A;possible;B,True,verify,modal,It is possible that: {A} AND {B},It is possible that: {A} AND it is possible that {B}
OAERQE,8,possible;xor;A;B,xor;possible;A;possible;B,True,verify,modal,"It is possible that: {A} OR {B}, BUT NOT BOTH","It is possible that {A} OR it is possible that {B}, BUT NOT BOTH"
DAKMWK,8,possible;and;A;B,and;possible;A;possible;B,True,verify,modal,It is possible that: {A} AND {B},It is possible that: {A} AND it is possible that {B}
DAKMWK,9,xor;possible;A;possible;B,possible;or;A;B,False,verify,modal,"It is possible that {A} OR it is possible that {B}, BUT NOT BOTH","It is possible that: {A} OR {B}, OR BOTH"
OAERQE,9,xor;possible;A;possible;B,possible;or;A;B,False,verify,modal,"It is possible that {A} OR it is possible that {B}, BUT NOT BOTH","It is possible that: {A} OR {B}, OR BOTH"
DAKMWK,10,possible;xor;A;B,possible;and;A;B,True,verify,modal,"It is possible that: {A} OR {B}, BUT NOT BOTH",It is possible that: {A} AND {B}
OAERQE,10,possible;xor;A;B,and;possible;A;possible;B,False,verify,modal,"It is possible that: {A} OR {B}, BUT NOT BOTH",It is possible that: {A} AND it is possible that {B}
DAKMWK,11,xor;possible;A;possible;B,or;possible;A;possible;B,False,verify,modal,"It is possible that {A} OR it is possible that {B}, BUT NOT BOTH","It is possible that {A} OR it is possible that {B}, OR BOTH"
OAERQE,11,possible;or;A;B,or;possible;A;possible;B,True,verify,modal,"It is possible that: {A} OR {B}, OR BOTH","It is possible that {A} OR  it is possible that {B}, OR BOTH"
DAKMWK,12,xor;possible;A;possible;B,possible;and;A;B,True,verify,modal,"It is possible that {A} OR it is possible that {B}, BUT NOT BOTH",It is possible that: {A} AND {B}
DAKMWK,13,or;possible;A;possible;B,possible;and;A;B,True,verify,modal,"It is possible that {A} OR it is possible that {B}, OR BOTH",It is possible that: {A} AND {B}
DAKMWK,14,xor;possible;A;possible;B,possible;xor;A;B,True,verify,modal,"It is possible that {A} OR it is possible that {B}, BUT NOT BOTH","It is possible that: {A} OR {B}, BUT NOT BOTH"
DAKMWK,15,possible;or;A;B,or;possible;A;possible;B,True,verify,modal,"It is possible that: {A} OR {B}, OR BOTH","It is possible that {A} OR  it is possible that {B}, OR BOTH"
OAERQE,12,xor;possible;A;possible;B,possible;xor;A;B,True,verify,modal,"It is possible that {A} OR it is possible that {B}, BUT NOT BOTH","It is possible that: {A} OR {B}, BUT NOT BOTH"
OAERQE,13,xor;possible;A;possible;B,or;possible;A;possible;B,False,verify,modal,"It is possible that {A} OR it is possible that {B}, BUT NOT BOTH","It is possible that {A} OR it is possible that {B}, OR BOTH"
OAERQE,14,and;possible;A;possible;B,possible;xor;A;B,False,verify,modal,It is possible that {A} AND it is possible that {B},"It is possible that: {A} OR {B}, BUT NOT BOTH"
OAERQE,15,possible;or;A;B,and;possible;A;possible;B,True,verify,modal,"It is possible that: {A} OR {B}, OR BOTH",It is possible that {A} AND it is possible that {B}
WWLQRO,0,possible;and;A;B,and;possible;A;possible;B,True,verify,modal,It is possible that: {A} and {B},It is possible that {A} AND it is possible that {B}
WWLQRO,1,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} AND it is possible that {B},It is possible that: {A} and {B}
WWLQRO,0,possible;xor;A;B,possible;or;A;B,False,verify,modal,"It is possible that: {A} OR {B}, BUT NOT BOTH","It is possible that: {A} OR {B}, OR BOTH"
WWLQRO,1,or;possible;A;possible;B,possible;or;A;B,True,verify,modal,"It is possible that {A} OR it is possible that {B}, OR BOTH","It is possible that: {A} OR {B}, OR BOTH"
WWLQRO,2,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} AND it is possible that {B},It is possible that: {A} AND {B}
WWLQRO,3,or;possible;A;possible;B,possible;and;A;B,True,verify,modal,"It is possible that {A} OR it is possible that {B}, OR BOTH",It is possible that: {A} AND {B}
WWLQRO,4,possible;xor;A;B,possible;and;A;B,False,verify,modal,"It is possible that: {A} OR {B}, BUT NOT BOTH",It is possible that: {A} AND {B}
WWLQRO,5,and;possible;A;possible;B,possible;xor;A;B,False,verify,modal,It is possible that {A} AND it is possible that {B},"It is possible that: {A} OR {B}, BUT NOT BOTH"
WWLQRO,6,possible;or;A;B,or;possible;A;possible;B,True,verify,modal,"It is possible that: {A} OR {B}, OR BOTH","It is possible that {A} OR  it is possible that {B}, OR BOTH"
WWLQRO,7,possible;xor;A;B,and;possible;A;possible;B,False,verify,modal,"It is possible that: {A} OR {B}, BUT NOT BOTH",It is possible that: {A} AND it is possible that {B}
WWLQRO,8,xor;possible;A;possible;B,possible;and;A;B,False,verify,modal,"It is possible that {A} OR it is possible that {B}, BUT NOT BOTH",It is possible that: {A} AND {B}
WWLQRO,9,possible;or;A;B,and;possible;A;possible;B,True,verify,modal,"It is possible that: {A} OR {B}, OR BOTH",It is possible that {A} AND it is possible that {B}
WWLQRO,10,possible;and;A;B,and;possible;A;possible;B,True,verify,modal,It is possible that: {A} AND {B},It is possible that: {A} AND it is possible that {B}
WWLQRO,11,xor;possible;A;possible;B,possible;or;A;B,False,verify,modal,"It is possible that {A} OR it is possible that {B}, BUT NOT BOTH","It is possible that: {A} OR {B}, OR BOTH"
WWLQRO,12,possible;xor;A;B,xor;possible;A;possible;B,True,verify,modal,"It is possible that: {A} OR {B}, BUT NOT BOTH","It is possible that {A} OR it is possible that {B}, BUT NOT BOTH"
WWLQRO,13,possible;and;A;B,possible;or;A;B,True,verify,modal,It is possible that: {A} AND {B},"It is possible that: {A} OR {B}, OR BOTH"
WWLQRO,14,xor;possible;A;possible;B,or;possible;A;possible;B,False,verify,modal,"It is possible that {A} OR it is possible that {B}, BUT NOT BOTH","It is possible that {A} OR it is possible that {B}, OR BOTH"
WWLQRO,15,xor;possible;A;possible;B,possible;xor;A;B,True,verify,modal,"It is possible that {A} OR it is possible that {B}, BUT NOT BOTH","It is possible that: {A} OR {B}, BUT NOT BOTH"
OGSESG,0,possible;and;A;B,and;possible;A;possible;B,False,verify,modal,It is possible that: {A} and {B},It is possible that {A} AND it is possible that {B}
OGSESG,1,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} AND it is possible that {B},It is possible that: {A} and {B}
SLRLFH,0,possible;and;A;B,and;possible;A;possible;B,True,verify,modal,It is possible that: {A} and {B},It is possible that {A} AND it is possible that {B}
SLRLFH,1,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} AND it is possible that {B},It is possible that: {A} and {B}
OGSESG,0,possible;or;A;B,and;possible;A;possible;B,True,verify,modal,"It is possible that: {A} OR {B}, OR BOTH",It is possible that {A} AND it is possible that {B}
OGSESG,1,xor;possible;A;possible;B,or;possible;A;possible;B,False,verify,modal,"It is possible that {A} OR it is possible that {B}, BUT NOT BOTH","It is possible that {A} OR it is possible that {B}, OR BOTH"
SLRLFH,0,xor;possible;A;possible;B,possible;xor;A;B,False,verify,modal,"It is possible that {A} OR it is possible that {B}, BUT NOT BOTH","It is possible that: {A} OR {B}, BUT NOT BOTH"
OGSESG,2,or;possible;A;possible;B,possible;and;A;B,False,verify,modal,"It is possible that {A} OR it is possible that {B}, OR BOTH",It is possible that: {A} AND {B}
SLRLFH,1,possible;xor;A;B,possible;and;A;B,True,verify,modal,"It is possible that: {A} OR {B}, BUT NOT BOTH",It is possible that: {A} AND {B}
OGSESG,3,xor;possible;A;possible;B,possible;and;A;B,True,verify,modal,"It is possible that {A} OR it is possible that {B}, BUT NOT BOTH",It is possible that: {A} AND {B}
OGSESG,4,possible;xor;A;B,xor;possible;A;possible;B,True,verify,modal,"It is possible that: {A} OR {B}, BUT NOT BOTH","It is possible that {A} OR it is possible that {B}, BUT NOT BOTH"
SLRLFH,2,possible;and;A;B,and;possible;A;possible;B,False,verify,modal,It is possible that: {A} AND {B},It is possible that: {A} AND it is possible that {B}
OGSESG,5,or;possible;A;possible;B,possible;or;A;B,True,verify,modal,"It is possible that {A} OR it is possible that {B}, OR BOTH","It is possible that: {A} OR {B}, OR BOTH"
OGSESG,6,possible;or;A;B,or;possible;A;possible;B,True,verify,modal,"It is possible that: {A} OR {B}, OR BOTH","It is possible that {A} OR  it is possible that {B}, OR BOTH"
SLRLFH,3,possible;xor;A;B,possible;or;A;B,False,verify,modal,"It is possible that: {A} OR {B}, BUT NOT BOTH","It is possible that: {A} OR {B}, OR BOTH"
OGSESG,7,possible;xor;A;B,possible;and;A;B,False,verify,modal,"It is possible that: {A} OR {B}, BUT NOT BOTH",It is possible that: {A} AND {B}
OGSESG,8,possible;xor;A;B,possible;or;A;B,False,verify,modal,"It is possible that: {A} OR {B}, BUT NOT BOTH","It is possible that: {A} OR {B}, OR BOTH"
SLRLFH,4,xor;possible;A;possible;B,possible;or;A;B,False,verify,modal,"It is possible that {A} OR it is possible that {B}, BUT NOT BOTH","It is possible that: {A} OR {B}, OR BOTH"
OGSESG,9,possible;and;A;B,possible;or;A;B,True,verify,modal,It is possible that: {A} AND {B},"It is possible that: {A} OR {B}, OR BOTH"
SLRLFH,5,or;possible;A;possible;B,possible;or;A;B,True,verify,modal,"It is possible that {A} OR it is possible that {B}, OR BOTH","It is possible that: {A} OR {B}, OR BOTH"
OGSESG,10,xor;possible;A;possible;B,possible;or;A;B,False,verify,modal,"It is possible that {A} OR it is possible that {B}, BUT NOT BOTH","It is possible that: {A} OR {B}, OR BOTH"
OGSESG,11,possible;and;A;B,and;possible;A;possible;B,True,verify,modal,It is possible that: {A} AND {B},It is possible that: {A} AND it is possible that {B}
OGSESG,12,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} AND it is possible that {B},It is possible that: {A} AND {B}
SLRLFH,6,possible;xor;A;B,and;possible;A;possible;B,False,verify,modal,"It is possible that: {A} OR {B}, BUT NOT BOTH",It is possible that: {A} AND it is possible that {B}
OGSESG,13,xor;possible;A;possible;B,possible;xor;A;B,True,verify,modal,"It is possible that {A} OR it is possible that {B}, BUT NOT BOTH","It is possible that: {A} OR {B}, BUT NOT BOTH"
SLRLFH,7,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} AND it is possible that {B},It is possible that: {A} AND {B}
OGSESG,14,and;possible;A;possible;B,possible;xor;A;B,True,verify,modal,It is possible that {A} AND it is possible that {B},"It is possible that: {A} OR {B}, BUT NOT BOTH"
OGSESG,15,possible;xor;A;B,and;possible;A;possible;B,True,verify,modal,"It is possible that: {A} OR {B}, BUT NOT BOTH",It is possible that: {A} AND it is possible that {B}
SLRLFH,8,xor;possible;A;possible;B,or;possible;A;possible;B,False,verify,modal,"It is possible that {A} OR it is possible that {B}, BUT NOT BOTH","It is possible that {A} OR it is possible that {B}, OR BOTH"
SLRLFH,9,or;possible;A;possible;B,possible;and;A;B,True,verify,modal,"It is possible that {A} OR it is possible that {B}, OR BOTH",It is possible that: {A} AND {B}
SLRLFH,10,and;possible;A;possible;B,possible;xor;A;B,False,verify,modal,It is possible that {A} AND it is possible that {B},"It is possible that: {A} OR {B}, BUT NOT BOTH"
SLRLFH,11,possible;and;A;B,possible;or;A;B,True,verify,modal,It is possible that: {A} AND {B},"It is possible that: {A} OR {B}, OR BOTH"
SLRLFH,12,possible;or;A;B,and;possible;A;possible;B,True,verify,modal,"It is possible that: {A} OR {B}, OR BOTH",It is possible that {A} AND it is possible that {B}
SLRLFH,13,possible;or;A;B,or;possible;A;possible;B,False,verify,modal,"It is possible that: {A} OR {B}, OR BOTH","It is possible that {A} OR  it is possible that {B}, OR BOTH"
SLRLFH,14,xor;possible;A;possible;B,possible;and;A;B,False,verify,modal,"It is possible that {A} OR it is possible that {B}, BUT NOT BOTH",It is possible that: {A} AND {B}
SLRLFH,15,possible;xor;A;B,xor;possible;A;possible;B,True,verify,modal,"It is possible that: {A} OR {B}, BUT NOT BOTH","It is possible that {A} OR it is possible that {B}, BUT NOT BOTH"
FJQIQH,0,and;possible;A;possible;B,possible;and;A;B,False,verify,modal,It is possible that {A} AND it is possible that {B},It is possible that: {A} and {B}
FJQIQH,1,possible;and;A;B,and;possible;A;possible;B,True,verify,modal,It is possible that: {A} and {B},It is possible that {A} AND it is possible that {B}
FJQIQH,0,possible;and;A;B,possible;or;A;B,True,verify,modal,It is possible that: {A} AND {B},"It is possible that: {A} OR {B}, OR BOTH"
FJQIQH,1,and;possible;A;possible;B,possible;xor;A;B,False,verify,modal,It is possible that {A} AND it is possible that {B},"It is possible that: {A} OR {B}, BUT NOT BOTH"
FJQIQH,2,or;possible;A;possible;B,possible;or;A;B,True,verify,modal,"It is possible that {A} OR it is possible that {B}, OR BOTH","It is possible that: {A} OR {B}, OR BOTH"
FJQIQH,3,possible;xor;A;B,xor;possible;A;possible;B,True,verify,modal,"It is possible that: {A} OR {B}, BUT NOT BOTH","It is possible that {A} OR it is possible that {B}, BUT NOT BOTH"
FJQIQH,4,possible;or;A;B,or;possible;A;possible;B,True,verify,modal,"It is possible that: {A} OR {B}, OR BOTH","It is possible that {A} OR  it is possible that {B}, OR BOTH"
FJQIQH,5,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} AND it is possible that {B},It is possible that: {A} AND {B}
FJQIQH,6,xor;possible;A;possible;B,possible;xor;A;B,True,verify,modal,"It is possible that {A} OR it is possible that {B}, BUT NOT BOTH","It is possible that: {A} OR {B}, BUT NOT BOTH"
ZRKHHA,0,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} AND it is possible that {B},It is possible that: {A} and {B}
ZRKHHA,1,possible;and;A;B,and;possible;A;possible;B,True,verify,modal,It is possible that: {A} and {B},It is possible that {A} AND it is possible that {B}
ZRKHHA,0,possible;and;A;B,possible;or;A;B,False,verify,modal,It is possible that: {A} AND {B},"It is possible that: {A} OR {B}, OR BOTH"
ZRKHHA,1,possible;xor;A;B,xor;possible;A;possible;B,True,verify,modal,"It is possible that: {A} OR {B}, BUT NOT BOTH","It is possible that {A} OR it is possible that {B}, BUT NOT BOTH"
ZRKHHA,2,xor;possible;A;possible;B,possible;or;A;B,False,verify,modal,"It is possible that {A} OR it is possible that {B}, BUT NOT BOTH","It is possible that: {A} OR {B}, OR BOTH"
ZRKHHA,3,possible;or;A;B,or;possible;A;possible;B,True,verify,modal,"It is possible that: {A} OR {B}, OR BOTH","It is possible that {A} OR  it is possible that {B}, OR BOTH"
ZRKHHA,4,or;possible;A;possible;B,possible;or;A;B,True,verify,modal,"It is possible that {A} OR it is possible that {B}, OR BOTH","It is possible that: {A} OR {B}, OR BOTH"
ZRKHHA,5,and;possible;A;possible;B,possible;xor;A;B,False,verify,modal,It is possible that {A} AND it is possible that {B},"It is possible that: {A} OR {B}, BUT NOT BOTH"
ZRKHHA,6,possible;xor;A;B,and;possible;A;possible;B,False,verify,modal,"It is possible that: {A} OR {B}, BUT NOT BOTH",It is possible that: {A} AND it is possible that {B}
ZRKHHA,7,possible;or;A;B,and;possible;A;possible;B,True,verify,modal,"It is possible that: {A} OR {B}, OR BOTH",It is possible that {A} AND it is possible that {B}
ZRKHHA,8,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} AND it is possible that {B},It is possible that: {A} AND {B}
ZRKHHA,9,xor;possible;A;possible;B,or;possible;A;possible;B,False,verify,modal,"It is possible that {A} OR it is possible that {B}, BUT NOT BOTH","It is possible that {A} OR it is possible that {B}, OR BOTH"
ZRKHHA,10,or;possible;A;possible;B,possible;and;A;B,True,verify,modal,"It is possible that {A} OR it is possible that {B}, OR BOTH",It is possible that: {A} AND {B}
ZRKHHA,11,possible;and;A;B,and;possible;A;possible;B,True,verify,modal,It is possible that: {A} AND {B},It is possible that: {A} AND it is possible that {B}
ZRKHHA,12,xor;possible;A;possible;B,possible;xor;A;B,True,verify,modal,"It is possible that {A} OR it is possible that {B}, BUT NOT BOTH","It is possible that: {A} OR {B}, BUT NOT BOTH"
ZRKHHA,13,possible;xor;A;B,possible;and;A;B,False,verify,modal,"It is possible that: {A} OR {B}, BUT NOT BOTH",It is possible that: {A} AND {B}
SRWEZV,0,possible;and;A;B,and;possible;A;possible;B,True,verify,modal,It is possible that: {A} and {B},It is possible that {A} AND it is possible that {B}
ZRKHHA,14,xor;possible;A;possible;B,possible;and;A;B,False,verify,modal,"It is possible that {A} OR it is possible that {B}, BUT NOT BOTH",It is possible that: {A} AND {B}
SRWEZV,1,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} AND it is possible that {B},It is possible that: {A} and {B}
ZRKHHA,15,possible;xor;A;B,possible;or;A;B,False,verify,modal,"It is possible that: {A} OR {B}, BUT NOT BOTH","It is possible that: {A} OR {B}, OR BOTH"
SRWEZV,0,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} AND it is possible that {B},It is possible that: {A} AND {B}
SRWEZV,1,xor;possible;A;possible;B,possible;or;A;B,False,verify,modal,"It is possible that {A} OR it is possible that {B}, BUT NOT BOTH","It is possible that: {A} OR {B}, OR BOTH"
SRWEZV,2,and;possible;A;possible;B,possible;xor;A;B,True,verify,modal,It is possible that {A} AND it is possible that {B},"It is possible that: {A} OR {B}, BUT NOT BOTH"
SRWEZV,3,possible;and;A;B,and;possible;A;possible;B,True,verify,modal,It is possible that: {A} AND {B},It is possible that: {A} AND it is possible that {B}
SRWEZV,4,possible;or;A;B,or;possible;A;possible;B,True,verify,modal,"It is possible that: {A} OR {B}, OR BOTH","It is possible that {A} OR  it is possible that {B}, OR BOTH"
SRWEZV,5,possible;xor;A;B,xor;possible;A;possible;B,False,verify,modal,"It is possible that: {A} OR {B}, BUT NOT BOTH","It is possible that {A} OR it is possible that {B}, BUT NOT BOTH"
SRWEZV,6,possible;and;A;B,possible;or;A;B,True,verify,modal,It is possible that: {A} AND {B},"It is possible that: {A} OR {B}, OR BOTH"
SRWEZV,7,xor;possible;A;possible;B,possible;xor;A;B,True,verify,modal,"It is possible that {A} OR it is possible that {B}, BUT NOT BOTH","It is possible that: {A} OR {B}, BUT NOT BOTH"
SRWEZV,8,possible;or;A;B,and;possible;A;possible;B,True,verify,modal,"It is possible that: {A} OR {B}, OR BOTH",It is possible that {A} AND it is possible that {B}
SRWEZV,9,or;possible;A;possible;B,possible;and;A;B,False,verify,modal,"It is possible that {A} OR it is possible that {B}, OR BOTH",It is possible that: {A} AND {B}
SRWEZV,10,xor;possible;A;possible;B,or;possible;A;possible;B,True,verify,modal,"It is possible that {A} OR it is possible that {B}, BUT NOT BOTH","It is possible that {A} OR it is possible that {B}, OR BOTH"
SRWEZV,11,possible;xor;A;B,and;possible;A;possible;B,True,verify,modal,"It is possible that: {A} OR {B}, BUT NOT BOTH",It is possible that: {A} AND it is possible that {B}
SRWEZV,12,xor;possible;A;possible;B,possible;and;A;B,True,verify,modal,"It is possible that {A} OR it is possible that {B}, BUT NOT BOTH",It is possible that: {A} AND {B}
SRWEZV,13,possible;xor;A;B,possible;or;A;B,False,verify,modal,"It is possible that: {A} OR {B}, BUT NOT BOTH","It is possible that: {A} OR {B}, OR BOTH"
SRWEZV,14,or;possible;A;possible;B,possible;or;A;B,True,verify,modal,"It is possible that {A} OR it is possible that {B}, OR BOTH","It is possible that: {A} OR {B}, OR BOTH"
SRWEZV,15,possible;xor;A;B,possible;and;A;B,True,verify,modal,"It is possible that: {A} OR {B}, BUT NOT BOTH",It is possible that: {A} AND {B}
QYZWGA,0,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} AND it is possible that {B},It is possible that: {A} and {B}
QYZWGA,1,possible;and;A;B,and;possible;A;possible;B,True,verify,modal,It is possible that: {A} and {B},It is possible that {A} AND it is possible that {B}
