id,sequence,task,choices,response,response_type,domain,task_original,choices_original
ZBXCHL,0,possible;and;A;B,and;possible;A;possible;B,True,verify,modal,It is possible that: {A} and {B},It is possible that {A} AND it is possible that {B}
ZBXCHL,1,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} AND it is possible that {B},It is possible that: {A} and {B}
ZBXCHL,0,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is right AND it is possible that {B} is wrong,It is possible that: {A} is right AND {B} is wrong AT THE SAME TIME
ZBXCHL,1,or;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is alive OR it is possible that {B} is dead,It is possible that: {A} is alive AND {B} is dead AT THE SAME TIME
GZHWFW,0,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} AND it is possible that {B},It is possible that: {A} and {B}
ZBXCHL,2,and;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is alive AND it is possible that {A} is dead,It is possible that: {A} is alive AND {A} is dead AT THE SAME TIME
GZHWFW,1,possible;and;A;B,and;possible;A;possible;B,True,verify,modal,It is possible that: {A} and {B},It is possible that {A} AND it is possible that {B}
ZBXCHL,3,or;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is single OR it is possible that {B} is married,It is possible that: {A} is single AND {B} is married AT THE SAME TIME
ZBXCHL,4,or;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is alive OR it is possible that {A} is dead,It is possible that: {A} is alive AND {A} is dead AT THE SAME TIME
ZBXCHL,5,or;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is right OR it is possible that {B} is wrong,It is possible that: {A} is right AND {B} is wrong AT THE SAME TIME
ZBXCHL,6,or;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that {A} is right OR it is possible that {A} is wrong,It is possible that: {A} is right AND {A} is wrong  AT THE SAME TIME
ZBXCHL,7,and;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is right AND it is possible that {A} is wrong ,It is possible that: {A} is right AND {A} is wrong AT THE SAME TIME
ZBXCHL,8,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is single AND it is possible that {B} is married,It is possible that: {A} is single AND {B} is married AT THE SAME TIME
GZHWFW,0,or;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is alive OR it is possible that {B} is dead,It is possible that: {A} is alive AND {B} is dead AT THE SAME TIME
ZBXCHL,9,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is alive AND it is possible that {B} is dead,It is possible that: {A} is alive AND {B} is dead AT THE SAME TIME
ZBXCHL,10,or;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is single OR it is possible that {A} is married,It is possible that: {A} is single AND {A} is married  AT THE SAME TIME
GZHWFW,1,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is single AND it is possible that {B} is married,It is possible that: {A} is single AND {B} is married AT THE SAME TIME
ZBXCHL,11,and;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is single AND it is possible that {A} is married  ,It is possible that: {A} is single AND {A} is married  AT THE SAME TIME
GZHWFW,2,and;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is right AND it is possible that {A} is wrong ,It is possible that: {A} is right AND {A} is wrong AT THE SAME TIME
GZHWFW,3,and;possible;A;possible;B,possible;and;A;B,False,verify,modal,It is possible that {A} is right AND it is possible that {B} is wrong,It is possible that: {A} is right AND {B} is wrong AT THE SAME TIME
GZHWFW,4,or;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is right OR it is possible that {B} is wrong,It is possible that: {A} is right AND {B} is wrong AT THE SAME TIME
GZHWFW,5,or;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is single OR it is possible that {A} is married,It is possible that: {A} is single AND {A} is married  AT THE SAME TIME
GZHWFW,6,and;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is single AND it is possible that {A} is married  ,It is possible that: {A} is single AND {A} is married  AT THE SAME TIME
GZHWFW,7,or;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that {A} is right OR it is possible that {A} is wrong,It is possible that: {A} is right AND {A} is wrong  AT THE SAME TIME
GZHWFW,8,or;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is alive OR it is possible that {A} is dead,It is possible that: {A} is alive AND {A} is dead AT THE SAME TIME
GZHWFW,9,and;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is alive AND it is possible that {A} is dead,It is possible that: {A} is alive AND {A} is dead AT THE SAME TIME
GZHWFW,10,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is alive AND it is possible that {B} is dead,It is possible that: {A} is alive AND {B} is dead AT THE SAME TIME
GZHWFW,11,or;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is single OR it is possible that {B} is married,It is possible that: {A} is single AND {B} is married AT THE SAME TIME
LVKPDY,0,possible;and;A;B,and;possible;A;possible;B,False,verify,modal,It is possible that: {A} and {B},It is possible that {A} AND it is possible that {B}
LVKPDY,1,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} AND it is possible that {B},It is possible that: {A} and {B}
LVKPDY,0,and;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is right AND it is possible that {A} is wrong ,It is possible that: {A} is right AND {A} is wrong AT THE SAME TIME
LVKPDY,1,and;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is alive AND it is possible that {A} is dead,It is possible that: {A} is alive AND {A} is dead AT THE SAME TIME
LVKPDY,2,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is alive AND it is possible that {B} is dead,It is possible that: {A} is alive AND {B} is dead AT THE SAME TIME
LVKPDY,3,or;possible;A;possible;B,possible;and;A;B,False,verify,modal,It is possible that {A} is right OR it is possible that {B} is wrong,It is possible that: {A} is right AND {B} is wrong AT THE SAME TIME
LVKPDY,4,and;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is single AND it is possible that {A} is married  ,It is possible that: {A} is single AND {A} is married  AT THE SAME TIME
LVKPDY,5,or;possible;A;possible;B,possible;and;A;B,False,verify,modal,It is possible that {A} is single OR it is possible that {B} is married,It is possible that: {A} is single AND {B} is married AT THE SAME TIME
LVKPDY,6,or;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is single OR it is possible that {A} is married,It is possible that: {A} is single AND {A} is married  AT THE SAME TIME
LVKPDY,7,or;possible;A;possible;B,possible;and;A;B,False,verify,modal,It is possible that {A} is alive OR it is possible that {B} is dead,It is possible that: {A} is alive AND {B} is dead AT THE SAME TIME
LVKPDY,8,or;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that {A} is right OR it is possible that {A} is wrong,It is possible that: {A} is right AND {A} is wrong  AT THE SAME TIME
LVKPDY,9,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is single AND it is possible that {B} is married,It is possible that: {A} is single AND {B} is married AT THE SAME TIME
LVKPDY,10,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is right AND it is possible that {B} is wrong,It is possible that: {A} is right AND {B} is wrong AT THE SAME TIME
LVKPDY,11,or;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is alive OR it is possible that {A} is dead,It is possible that: {A} is alive AND {A} is dead AT THE SAME TIME
SAQPWM,0,possible;and;A;B,and;possible;A;possible;B,True,verify,modal,It is possible that: {A} and {B},It is possible that {A} AND it is possible that {B}
SAQPWM,1,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} AND it is possible that {B},It is possible that: {A} and {B}
SAQPWM,0,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is right AND it is possible that {B} is wrong,It is possible that: {A} is right AND {B} is wrong AT THE SAME TIME
SAQPWM,1,or;possible;A;possible;B,possible;and;A;B,False,verify,modal,It is possible that {A} is single OR it is possible that {B} is married,It is possible that: {A} is single AND {B} is married AT THE SAME TIME
SAQPWM,2,or;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is single OR it is possible that {A} is married,It is possible that: {A} is single AND {A} is married  AT THE SAME TIME
SAQPWM,3,or;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is alive OR it is possible that {A} is dead,It is possible that: {A} is alive AND {A} is dead AT THE SAME TIME
SAQPWM,4,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is alive AND it is possible that {B} is dead,It is possible that: {A} is alive AND {B} is dead AT THE SAME TIME
SAQPWM,5,and;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is alive AND it is possible that {A} is dead,It is possible that: {A} is alive AND {A} is dead AT THE SAME TIME
SAQPWM,6,or;possible;A;possible;B,possible;and;A;B,False,verify,modal,It is possible that {A} is alive OR it is possible that {B} is dead,It is possible that: {A} is alive AND {B} is dead AT THE SAME TIME
QLCOLA,0,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} AND it is possible that {B},It is possible that: {A} and {B}
SAQPWM,7,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is single AND it is possible that {B} is married,It is possible that: {A} is single AND {B} is married AT THE SAME TIME
QLCOLA,1,possible;and;A;B,and;possible;A;possible;B,True,verify,modal,It is possible that: {A} and {B},It is possible that {A} AND it is possible that {B}
SAQPWM,8,or;possible;A;possible;B,possible;and;A;B,False,verify,modal,It is possible that {A} is right OR it is possible that {B} is wrong,It is possible that: {A} is right AND {B} is wrong AT THE SAME TIME
SAQPWM,9,or;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that {A} is right OR it is possible that {A} is wrong,It is possible that: {A} is right AND {A} is wrong  AT THE SAME TIME
SAQPWM,10,and;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is right AND it is possible that {A} is wrong ,It is possible that: {A} is right AND {A} is wrong AT THE SAME TIME
SAQPWM,11,and;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is single AND it is possible that {A} is married  ,It is possible that: {A} is single AND {A} is married  AT THE SAME TIME
QLCOLA,0,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is alive AND it is possible that {B} is dead,It is possible that: {A} is alive AND {B} is dead AT THE SAME TIME
QLCOLA,1,or;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that {A} is right OR it is possible that {A} is wrong,It is possible that: {A} is right AND {A} is wrong  AT THE SAME TIME
QLCOLA,2,or;possible;A;possible;B,possible;and;A;B,False,verify,modal,It is possible that {A} is single OR it is possible that {B} is married,It is possible that: {A} is single AND {B} is married AT THE SAME TIME
QLCOLA,3,and;possible;A;possible;not;A,possible;and;A;not;A,True,verify,modal,It is possible that  {A} is alive AND it is possible that {A} is dead,It is possible that: {A} is alive AND {A} is dead AT THE SAME TIME
QLCOLA,4,or;possible;A;possible;B,possible;and;A;B,False,verify,modal,It is possible that {A} is alive OR it is possible that {B} is dead,It is possible that: {A} is alive AND {B} is dead AT THE SAME TIME
QLCOLA,5,or;possible;A;possible;B,possible;and;A;B,False,verify,modal,It is possible that {A} is right OR it is possible that {B} is wrong,It is possible that: {A} is right AND {B} is wrong AT THE SAME TIME
QLCOLA,6,or;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is alive OR it is possible that {A} is dead,It is possible that: {A} is alive AND {A} is dead AT THE SAME TIME
QLCOLA,7,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is right AND it is possible that {B} is wrong,It is possible that: {A} is right AND {B} is wrong AT THE SAME TIME
QLCOLA,8,and;possible;A;possible;not;A,possible;and;A;not;A,True,verify,modal,It is possible that  {A} is right AND it is possible that {A} is wrong ,It is possible that: {A} is right AND {A} is wrong AT THE SAME TIME
QLCOLA,9,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is single AND it is possible that {B} is married,It is possible that: {A} is single AND {B} is married AT THE SAME TIME
QLCOLA,10,or;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is single OR it is possible that {A} is married,It is possible that: {A} is single AND {A} is married  AT THE SAME TIME
QLCOLA,11,and;possible;A;possible;not;A,possible;and;A;not;A,True,verify,modal,It is possible that  {A} is single AND it is possible that {A} is married  ,It is possible that: {A} is single AND {A} is married  AT THE SAME TIME
KIVATX,0,possible;and;A;B,and;possible;A;possible;B,True,verify,modal,It is possible that: {A} and {B},It is possible that {A} AND it is possible that {B}
KIVATX,1,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} AND it is possible that {B},It is possible that: {A} and {B}
KIVATX,0,and;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is alive AND it is possible that {A} is dead,It is possible that: {A} is alive AND {A} is dead AT THE SAME TIME
KIVATX,1,and;possible;A;possible;not;A,possible;and;A;not;A,True,verify,modal,It is possible that  {A} is single AND it is possible that {A} is married  ,It is possible that: {A} is single AND {A} is married  AT THE SAME TIME
KIVATX,2,or;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is alive OR it is possible that {A} is dead,It is possible that: {A} is alive AND {A} is dead AT THE SAME TIME
DMJSZP,0,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} AND it is possible that {B},It is possible that: {A} and {B}
KIVATX,3,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is right AND it is possible that {B} is wrong,It is possible that: {A} is right AND {B} is wrong AT THE SAME TIME
KIVATX,4,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is single AND it is possible that {B} is married,It is possible that: {A} is single AND {B} is married AT THE SAME TIME
DMJSZP,1,possible;and;A;B,and;possible;A;possible;B,True,verify,modal,It is possible that: {A} and {B},It is possible that {A} AND it is possible that {B}
KIVATX,5,or;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is alive OR it is possible that {B} is dead,It is possible that: {A} is alive AND {B} is dead AT THE SAME TIME
KIVATX,6,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is alive AND it is possible that {B} is dead,It is possible that: {A} is alive AND {B} is dead AT THE SAME TIME
KIVATX,7,or;possible;A;possible;not;A,possible;and;A;not;A,True,verify,modal,It is possible that  {A} is single OR it is possible that {A} is married,It is possible that: {A} is single AND {A} is married  AT THE SAME TIME
KIVATX,8,or;possible;A;possible;not;A,possible;and;A;not;A,True,verify,modal,It is possible that {A} is right OR it is possible that {A} is wrong,It is possible that: {A} is right AND {A} is wrong  AT THE SAME TIME
KIVATX,9,and;possible;A;possible;not;A,possible;and;A;not;A,True,verify,modal,It is possible that  {A} is right AND it is possible that {A} is wrong ,It is possible that: {A} is right AND {A} is wrong AT THE SAME TIME
KIVATX,10,or;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is right OR it is possible that {B} is wrong,It is possible that: {A} is right AND {B} is wrong AT THE SAME TIME
KIVATX,11,or;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is single OR it is possible that {B} is married,It is possible that: {A} is single AND {B} is married AT THE SAME TIME
DMJSZP,0,or;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is single OR it is possible that {A} is married,It is possible that: {A} is single AND {A} is married  AT THE SAME TIME
DMJSZP,1,and;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is single AND it is possible that {A} is married  ,It is possible that: {A} is single AND {A} is married  AT THE SAME TIME
DMJSZP,2,or;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is single OR it is possible that {B} is married,It is possible that: {A} is single AND {B} is married AT THE SAME TIME
DMJSZP,3,or;possible;A;possible;B,possible;and;A;B,False,verify,modal,It is possible that {A} is right OR it is possible that {B} is wrong,It is possible that: {A} is right AND {B} is wrong AT THE SAME TIME
DMJSZP,4,or;possible;A;possible;B,possible;and;A;B,False,verify,modal,It is possible that {A} is alive OR it is possible that {B} is dead,It is possible that: {A} is alive AND {B} is dead AT THE SAME TIME
DMJSZP,5,or;possible;A;possible;not;A,possible;and;A;not;A,True,verify,modal,It is possible that  {A} is alive OR it is possible that {A} is dead,It is possible that: {A} is alive AND {A} is dead AT THE SAME TIME
DMJSZP,6,and;possible;A;possible;B,possible;and;A;B,False,verify,modal,It is possible that {A} is alive AND it is possible that {B} is dead,It is possible that: {A} is alive AND {B} is dead AT THE SAME TIME
DMJSZP,7,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is single AND it is possible that {B} is married,It is possible that: {A} is single AND {B} is married AT THE SAME TIME
DMJSZP,8,or;possible;A;possible;not;A,possible;and;A;not;A,True,verify,modal,It is possible that {A} is right OR it is possible that {A} is wrong,It is possible that: {A} is right AND {A} is wrong  AT THE SAME TIME
DMJSZP,9,and;possible;A;possible;not;A,possible;and;A;not;A,True,verify,modal,It is possible that  {A} is right AND it is possible that {A} is wrong ,It is possible that: {A} is right AND {A} is wrong AT THE SAME TIME
DMJSZP,10,and;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is alive AND it is possible that {A} is dead,It is possible that: {A} is alive AND {A} is dead AT THE SAME TIME
DMJSZP,11,and;possible;A;possible;B,possible;and;A;B,False,verify,modal,It is possible that {A} is right AND it is possible that {B} is wrong,It is possible that: {A} is right AND {B} is wrong AT THE SAME TIME
KLIFEI,0,possible;and;A;B,and;possible;A;possible;B,True,verify,modal,It is possible that: {A} and {B},It is possible that {A} AND it is possible that {B}
KLIFEI,1,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} AND it is possible that {B},It is possible that: {A} and {B}
KLIFEI,0,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is alive AND it is possible that {B} is dead,It is possible that: {A} is alive AND {B} is dead AT THE SAME TIME
KLIFEI,1,and;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is right AND it is possible that {A} is wrong ,It is possible that: {A} is right AND {A} is wrong AT THE SAME TIME
KLIFEI,2,or;possible;A;possible;not;A,possible;and;A;not;A,True,verify,modal,It is possible that  {A} is single OR it is possible that {A} is married,It is possible that: {A} is single AND {A} is married  AT THE SAME TIME
KLIFEI,3,or;possible;A;possible;B,possible;and;A;B,False,verify,modal,It is possible that {A} is alive OR it is possible that {B} is dead,It is possible that: {A} is alive AND {B} is dead AT THE SAME TIME
KLIFEI,4,and;possible;A;possible;B,possible;and;A;B,False,verify,modal,It is possible that {A} is single AND it is possible that {B} is married,It is possible that: {A} is single AND {B} is married AT THE SAME TIME
KLIFEI,5,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is right AND it is possible that {B} is wrong,It is possible that: {A} is right AND {B} is wrong AT THE SAME TIME
KLIFEI,6,or;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is alive OR it is possible that {A} is dead,It is possible that: {A} is alive AND {A} is dead AT THE SAME TIME
KLIFEI,7,or;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that {A} is right OR it is possible that {A} is wrong,It is possible that: {A} is right AND {A} is wrong  AT THE SAME TIME
KLIFEI,8,or;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is right OR it is possible that {B} is wrong,It is possible that: {A} is right AND {B} is wrong AT THE SAME TIME
KLIFEI,9,and;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is alive AND it is possible that {A} is dead,It is possible that: {A} is alive AND {A} is dead AT THE SAME TIME
KLIFEI,10,or;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is single OR it is possible that {B} is married,It is possible that: {A} is single AND {B} is married AT THE SAME TIME
KLIFEI,11,and;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is single AND it is possible that {A} is married  ,It is possible that: {A} is single AND {A} is married  AT THE SAME TIME
TQOFMV,0,and;possible;A;possible;B,possible;and;A;B,False,verify,modal,It is possible that {A} AND it is possible that {B},It is possible that: {A} and {B}
TQOFMV,1,possible;and;A;B,and;possible;A;possible;B,False,verify,modal,It is possible that: {A} and {B},It is possible that {A} AND it is possible that {B}
TQOFMV,0,and;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is right AND it is possible that {A} is wrong ,It is possible that: {A} is right AND {A} is wrong AT THE SAME TIME
TQOFMV,1,and;possible;A;possible;B,possible;and;A;B,False,verify,modal,It is possible that {A} is right AND it is possible that {B} is wrong,It is possible that: {A} is right AND {B} is wrong AT THE SAME TIME
TQOFMV,2,or;possible;A;possible;B,possible;and;A;B,False,verify,modal,It is possible that {A} is single OR it is possible that {B} is married,It is possible that: {A} is single AND {B} is married AT THE SAME TIME
TQOFMV,3,or;possible;A;possible;B,possible;and;A;B,False,verify,modal,It is possible that {A} is right OR it is possible that {B} is wrong,It is possible that: {A} is right AND {B} is wrong AT THE SAME TIME
TQOFMV,4,and;possible;A;possible;not;A,possible;and;A;not;A,True,verify,modal,It is possible that  {A} is single AND it is possible that {A} is married  ,It is possible that: {A} is single AND {A} is married  AT THE SAME TIME
TQOFMV,5,or;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is alive OR it is possible that {A} is dead,It is possible that: {A} is alive AND {A} is dead AT THE SAME TIME
TQOFMV,6,or;possible;A;possible;B,possible;and;A;B,False,verify,modal,It is possible that {A} is alive OR it is possible that {B} is dead,It is possible that: {A} is alive AND {B} is dead AT THE SAME TIME
TQOFMV,7,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is alive AND it is possible that {B} is dead,It is possible that: {A} is alive AND {B} is dead AT THE SAME TIME
TQOFMV,8,or;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is single OR it is possible that {A} is married,It is possible that: {A} is single AND {A} is married  AT THE SAME TIME
TQOFMV,9,or;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that {A} is right OR it is possible that {A} is wrong,It is possible that: {A} is right AND {A} is wrong  AT THE SAME TIME
TQOFMV,10,and;possible;A;possible;not;A,possible;and;A;not;A,True,verify,modal,It is possible that  {A} is alive AND it is possible that {A} is dead,It is possible that: {A} is alive AND {A} is dead AT THE SAME TIME
TQOFMV,11,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is single AND it is possible that {B} is married,It is possible that: {A} is single AND {B} is married AT THE SAME TIME
WTCCIH,0,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} AND it is possible that {B},It is possible that: {A} and {B}
WTCCIH,1,possible;and;A;B,and;possible;A;possible;B,True,verify,modal,It is possible that: {A} and {B},It is possible that {A} AND it is possible that {B}
WTCCIH,0,or;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is single OR it is possible that {A} is married,It is possible that: {A} is single AND {A} is married  AT THE SAME TIME
WTCCIH,1,and;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is alive AND it is possible that {A} is dead,It is possible that: {A} is alive AND {A} is dead AT THE SAME TIME
WTCCIH,2,and;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is single AND it is possible that {A} is married  ,It is possible that: {A} is single AND {A} is married  AT THE SAME TIME
WTCCIH,3,or;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is single OR it is possible that {B} is married,It is possible that: {A} is single AND {B} is married AT THE SAME TIME
WTCCIH,4,and;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is right AND it is possible that {A} is wrong ,It is possible that: {A} is right AND {A} is wrong AT THE SAME TIME
WTCCIH,5,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is right AND it is possible that {B} is wrong,It is possible that: {A} is right AND {B} is wrong AT THE SAME TIME
WTCCIH,6,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is single AND it is possible that {B} is married,It is possible that: {A} is single AND {B} is married AT THE SAME TIME
WTCCIH,7,or;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is alive OR it is possible that {A} is dead,It is possible that: {A} is alive AND {A} is dead AT THE SAME TIME
WTCCIH,8,or;possible;A;possible;B,possible;and;A;B,False,verify,modal,It is possible that {A} is right OR it is possible that {B} is wrong,It is possible that: {A} is right AND {B} is wrong AT THE SAME TIME
WTCCIH,9,or;possible;A;possible;not;A,possible;and;A;not;A,True,verify,modal,It is possible that {A} is right OR it is possible that {A} is wrong,It is possible that: {A} is right AND {A} is wrong  AT THE SAME TIME
WTCCIH,10,and;possible;A;possible;B,possible;and;A;B,False,verify,modal,It is possible that {A} is alive AND it is possible that {B} is dead,It is possible that: {A} is alive AND {B} is dead AT THE SAME TIME
WTCCIH,11,or;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is alive OR it is possible that {B} is dead,It is possible that: {A} is alive AND {B} is dead AT THE SAME TIME
NAXEDH,0,possible;and;A;B,and;possible;A;possible;B,True,verify,modal,It is possible that: {A} and {B},It is possible that {A} AND it is possible that {B}
NAXEDH,1,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} AND it is possible that {B},It is possible that: {A} and {B}
NAXEDH,0,or;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is single OR it is possible that {B} is married,It is possible that: {A} is single AND {B} is married AT THE SAME TIME
NAXEDH,1,or;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is right OR it is possible that {B} is wrong,It is possible that: {A} is right AND {B} is wrong AT THE SAME TIME
NAXEDH,2,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is right AND it is possible that {B} is wrong,It is possible that: {A} is right AND {B} is wrong AT THE SAME TIME
NAXEDH,3,or;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is alive OR it is possible that {A} is dead,It is possible that: {A} is alive AND {A} is dead AT THE SAME TIME
NAXEDH,4,and;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is right AND it is possible that {A} is wrong ,It is possible that: {A} is right AND {A} is wrong AT THE SAME TIME
GKGHHG,0,possible;and;A;B,and;possible;A;possible;B,True,verify,modal,It is possible that: {A} and {B},It is possible that {A} AND it is possible that {B}
NAXEDH,5,or;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is alive OR it is possible that {B} is dead,It is possible that: {A} is alive AND {B} is dead AT THE SAME TIME
NAXEDH,6,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} is single AND it is possible that {B} is married,It is possible that: {A} is single AND {B} is married AT THE SAME TIME
GKGHHG,1,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} AND it is possible that {B},It is possible that: {A} and {B}
NAXEDH,7,and;possible;A;possible;not;A,possible;and;A;not;A,False,verify,modal,It is possible that  {A} is single AND it is possible that {A} is married  ,It is possible that: {A} is single AND {A} is married  AT THE SAME TIME
