id,sequence,domain,task,response_type,choices,response,truth,type_of_syllogism,response_time,ldt_rw,ldt_uw,rt_avg
80,13,syllogistic,No;object with wheal;boat/All;vehicle;object with wheal,verify,Some not;vehicle;boat,False,False,mismatch-invalid,37502,626.33,563.2,16014.87
80,16,syllogistic,All;men;Y gene/No;Y gene;ova,verify,Some not;men;ova,False,False,mismatch-invalid,7716,567.0,697.8,16014.87
80,18,syllogistic,All;pilot;driver/No;autism;pilot,verify,Some not;driver;autism,True,True,mismatch-valid,21130,612.0,647.67,16014.87
81,4,syllogistic,No;animal;immortal/All;bird;animal,verify,No;bird;immortal,True,True,match-valid,7327,671.2,572.33,9064.53
81,6,syllogistic,All;flower;water/No;computer;flower,verify,No;computer;water,True,False,match-invalid,15691,599.5,592.67,9064.53
81,10,syllogistic,All;snake;reptile/No;rabbit;snake,verify,No;rabbit;reptile,True,False,match-invalid,7569,569.67,522.6,9064.53
81,11,syllogistic,All;Finland;country in the north/No;country in the north;hot,verify,No;Finland;hot,True,True,match-valid,5251,495.6,630.0,9064.53
81,13,syllogistic,No;elephant;car/All;car;petrol,verify,No;elephant;petrol,True,False,match-invalid,7967,583.83,521.6,9064.53
81,14,syllogistic,No;stone;cat/All;cat;eyes,verify,No;stone;eyes,True,False,match-invalid,7835,605.83,579.67,9064.53
81,15,syllogistic,All;ant;insect/No;insect;backbone,verify,No;ant;backbone,True,True,match-valid,2112,567.67,681.0,9064.53
81,17,syllogistic,No;fruit;dairy product/All;apple;fruit,verify,No;apple;dairy product,True,True,match-valid,1521,571.17,597.83,9064.53
81,16,syllogistic,All;bat;mammal/No;mammal;fly,verify,All;bat;fly,False,False,mismatch-invalid,4852,533.0,568.2,9064.53
81,3,syllogistic,All;men;Y gene/No;Y gene;ova,verify,Some not;men;ova,False,False,mismatch-invalid,6547,644.8,641.5,9064.53
81,7,syllogistic,All;cream;object with lots of odour/No;object with lots of odour;metallic object,verify,Some not;metallic object;cream,True,True,mismatch-valid,24709,689.0,532.4,9064.53
81,8,syllogistic,All;dolphin;animal/No;cold-blooded animal;dolphin,verify,Some not;animal;cold-blooded,True,True,mismatch-valid,6552,539.2,564.33,9064.53
81,9,syllogistic,No;object with wheal;boat/All;vehicle;object with wheal,verify,Some not;vehicle;boat,False,False,mismatch-invalid,16280,598.4,623.0,9064.53
81,12,syllogistic,All;sailing champion;swimm well/No;swimm well;paralytic,verify,Some not;paralytic;sailing champion,False,True,mismatch-valid,11913,516.2,507.67,9064.53
81,18,syllogistic,All;pilot;driver/No;autism;pilot,verify,Some not;driver;autism,True,True,mismatch-valid,9842,575.0,520.8,9064.53
82,5,syllogistic,No;stone;cat/All;cat;eyes,verify,No;stone;eyes,False,False,match-invalid,18791,581.5,553.2,19248.67
82,6,syllogistic,All;flower;water/No;computer;flower,verify,No;computer;water,True,False,match-invalid,6509,536.83,565.25,19248.67
82,10,syllogistic,No;fruit;dairy product/All;apple;fruit,verify,No;apple;dairy product,False,True,match-valid,9553,622.67,570.4,19248.67
82,11,syllogistic,All;ant;insect/No;insect;backbone,verify,No;ant;backbone,True,True,match-valid,8281,615.0,662.0,19248.67
82,13,syllogistic,No;animal;immortal/All;bird;animal,verify,No;bird;immortal,True,True,match-valid,3556,601.8,630.33,19248.67
82,15,syllogistic,All;snake;reptile/No;rabbit;snake,verify,No;rabbit;reptile,True,False,match-invalid,5981,713.0,605.67,19248.67
82,16,syllogistic,No;elephant;car/All;car;petrol,verify,No;elephant;petrol,True,False,match-invalid,3963,592.5,625.4,19248.67
82,18,syllogistic,All;Finland;country in the north/No;country in the north;hot,verify,No;Finland;hot,True,True,match-valid,2217,636.5,706.17,19248.67
82,14,syllogistic,All;bat;mammal/No;mammal;fly,verify,All;bat;fly,False,False,mismatch-invalid,13020,560.0,689.33,19248.67
82,3,syllogistic,All;dolphin;animal/No;cold-blooded animal;dolphin,verify,Some not;animal;cold-blooded,False,True,mismatch-valid,42181,619.33,612.0,19248.67
82,4,syllogistic,All;pilot;driver/No;autism;pilot,verify,Some not;driver;autism,False,True,mismatch-valid,53482,566.4,607.5,19248.67
82,7,syllogistic,All;men;Y gene/No;Y gene;ova,verify,Some not;men;ova,False,False,mismatch-invalid,14810,522.0,589.17,19248.67
82,8,syllogistic,All;cream;object with lots of odour/No;object with lots of odour;metallic object,verify,Some not;metallic object;cream,False,True,mismatch-valid,67844,547.5,648.33,19248.67
82,9,syllogistic,No;object with wheal;boat/All;vehicle;object with wheal,verify,Some not;vehicle;boat,True,False,mismatch-invalid,10332,614.17,584.17,19248.67
82,17,syllogistic,All;sailing champion;swimm well/No;swimm well;paralytic,verify,Some not;paralytic;sailing champion,False,True,mismatch-valid,28210,582.0,632.6,19248.67
83,3,syllogistic,No;elephant;car/All;car;petrol,verify,No;elephant;petrol,True,False,match-invalid,5471,655.2,821.8,4976.6
83,4,syllogistic,All;Finland;country in the north/No;country in the north;hot,verify,No;Finland;hot,True,True,match-valid,2521,679.33,723.0,4976.6
83,5,syllogistic,No;fruit;dairy product/All;apple;fruit,verify,No;apple;dairy product,True,True,match-valid,2519,578.2,710.0,4976.6
83,6,syllogistic,No;stone;cat/All;cat;eyes,verify,No;stone;eyes,True,False,match-invalid,10140,661.83,615.5,4976.6
83,7,syllogistic,No;animal;immortal/All;bird;animal,verify,No;bird;immortal,True,True,match-valid,4562,737.5,581.0,4976.6
83,11,syllogistic,All;flower;water/No;computer;flower,verify,No;computer;water,True,False,match-invalid,5231,599.0,627.33,4976.6
83,12,syllogistic,All;snake;reptile/No;rabbit;snake,verify,No;rabbit;reptile,True,False,match-invalid,8814,670.8,579.5,4976.6
83,15,syllogistic,All;ant;insect/No;insect;backbone,verify,No;ant;backbone,True,True,match-valid,3174,663.67,854.4,4976.6
83,9,syllogistic,All;bat;mammal/No;mammal;fly,verify,All;bat;fly,True,False,mismatch-invalid,4393,602.0,630.0,4976.6
83,8,syllogistic,All;pilot;driver/No;autism;pilot,verify,Some not;driver;autism,False,True,mismatch-valid,802,725.5,1053.33,4976.6
83,10,syllogistic,All;cream;object with lots of odour/No;object with lots of odour;metallic object,verify,Some not;metallic object;cream,False,True,mismatch-valid,6433,710.67,610.33,4976.6
83,13,syllogistic,All;men;Y gene/No;Y gene;ova,verify,Some not;men;ova,False,False,mismatch-invalid,6926,609.0,614.8,4976.6
83,14,syllogistic,No;object with wheal;boat/All;vehicle;object with wheal,verify,Some not;vehicle;boat,True,False,mismatch-invalid,5775,690.5,986.83,4976.6
83,16,syllogistic,All;sailing champion;swimm well/No;swimm well;paralytic,verify,Some not;paralytic;sailing champion,True,True,mismatch-valid,4016,581.67,566.17,4976.6
83,18,syllogistic,All;dolphin;animal/No;cold-blooded animal;dolphin,verify,Some not;animal;cold-blooded,True,True,mismatch-valid,3872,578.83,598.83,4976.6
84,5,syllogistic,No;elephant;car/All;car;petrol,verify,No;elephant;petrol,True,False,match-invalid,15503,628.2,827.83,17301.33
84,7,syllogistic,No;animal;immortal/All;bird;animal,verify,No;bird;immortal,True,True,match-valid,11737,888.83,906.33,17301.33
84,9,syllogistic,No;fruit;dairy product/All;apple;fruit,verify,No;apple;dairy product,True,True,match-valid,9315,566.75,634.33,17301.33
84,12,syllogistic,All;flower;water/No;computer;flower,verify,No;computer;water,True,False,match-invalid,6796,680.5,1048.0,17301.33
84,13,syllogistic,All;snake;reptile/No;rabbit;snake,verify,No;rabbit;reptile,True,False,match-invalid,3618,680.6,675.83,17301.33
84,14,syllogistic,No;stone;cat/All;cat;eyes,verify,No;stone;eyes,True,False,match-invalid,1479,668.33,623.0,17301.33
84,16,syllogistic,All;Finland;country in the north/No;country in the north;hot,verify,No;Finland;hot,True,True,match-valid,9454,737.0,757.4,17301.33
84,17,syllogistic,All;ant;insect/No;insect;backbone,verify,No;ant;backbone,True,True,match-valid,11579,833.0,792.0,17301.33
84,11,syllogistic,All;bat;mammal/No;mammal;fly,verify,All;bat;fly,True,False,mismatch-invalid,26967,605.33,562.83,17301.33
84,3,syllogistic,All;sailing champion;swimm well/No;swimm well;paralytic,verify,Some not;paralytic;sailing champion,True,True,mismatch-valid,23782,748.5,722.17,17301.33
84,4,syllogistic,No;object with wheal;boat/All;vehicle;object with wheal,verify,Some not;vehicle;boat,True,False,mismatch-invalid,23009,723.6,969.67,17301.33
84,6,syllogistic,All;men;Y gene/No;Y gene;ova,verify,Some not;men;ova,False,False,mismatch-invalid,40067,613.67,714.17,17301.33
84,8,syllogistic,All;pilot;driver/No;autism;pilot,verify,Some not;driver;autism,True,True,mismatch-valid,42386,591.25,706.17,17301.33
84,10,syllogistic,All;cream;object with lots of odour/No;object with lots of odour;metallic object,verify,Some not;metallic object;cream,True,True,mismatch-valid,25828,628.83,698.8,17301.33
84,18,syllogistic,All;dolphin;animal/No;cold-blooded animal;dolphin,verify,Some not;animal;cold-blooded,True,True,mismatch-valid,8000,806.8,744.5,17301.33
85,5,syllogistic,All;snake;reptile/No;rabbit;snake,verify,No;rabbit;reptile,True,False,match-invalid,4494,724.17,683.6,11254.53
85,6,syllogistic,All;ant;insect/No;insect;backbone,verify,No;ant;backbone,True,True,match-valid,2232,845.0,874.5,11254.53
85,7,syllogistic,No;stone;cat/All;cat;eyes,verify,No;stone;eyes,False,False,match-invalid,19863,832.5,812.6,11254.53
85,10,syllogistic,No;animal;immortal/All;bird;animal,verify,No;bird;immortal,True,True,match-valid,2578,888.83,917.67,11254.53
85,12,syllogistic,No;elephant;car/All;car;petrol,verify,No;elephant;petrol,True,False,match-invalid,5786,739.8,819.83,11254.53
85,14,syllogistic,All;Finland;country in the north/No;country in the north;hot,verify,No;Finland;hot,True,True,match-valid,2990,846.0,762.0,11254.53
85,15,syllogistic,All;flower;water/No;computer;flower,verify,No;computer;water,True,False,match-invalid,5938,805.4,697.67,11254.53
85,17,syllogistic,No;fruit;dairy product/All;apple;fruit,verify,No;apple;dairy product,True,True,match-valid,3021,740.67,738.0,11254.53
85,9,syllogistic,All;bat;mammal/No;mammal;fly,verify,All;bat;fly,False,False,mismatch-invalid,2499,763.17,744.2,11254.53
85,3,syllogistic,All;cream;object with lots of odour/No;object with lots of odour;metallic object,verify,Some not;metallic object;cream,True,True,mismatch-valid,13514,823.75,850.5,11254.53
85,4,syllogistic,All;sailing champion;swimm well/No;swimm well;paralytic,verify,Some not;paralytic;sailing champion,True,True,mismatch-valid,42167,754.67,744.33,11254.53
85,11,syllogistic,All;pilot;driver/No;autism;pilot,verify,Some not;driver;autism,False,True,mismatch-valid,16160,751.17,844.83,11254.53
85,13,syllogistic,No;object with wheal;boat/All;vehicle;object with wheal,verify,Some not;vehicle;boat,False,False,mismatch-invalid,9693,699.0,764.0,11254.53
85,16,syllogistic,All;men;Y gene/No;Y gene;ova,verify,Some not;men;ova,False,False,mismatch-invalid,22200,780.17,902.2,11254.53
85,18,syllogistic,All;dolphin;animal/No;cold-blooded animal;dolphin,verify,Some not;animal;cold-blooded,True,True,mismatch-valid,15683,764.83,748.17,11254.53
86,3,syllogistic,All;Finland;country in the north/No;country in the north;hot,verify,No;Finland;hot,True,True,match-valid,8275,624.0,677.17,20092.87
86,4,syllogistic,No;fruit;dairy product/All;apple;fruit,verify,No;apple;dairy product,True,True,match-valid,10799,632.67,587.33,20092.87
86,5,syllogistic,All;flower;water/No;computer;flower,verify,No;computer;water,True,False,match-invalid,14827,612.33,593.4,20092.87
86,7,syllogistic,All;ant;insect/No;insect;backbone,verify,No;ant;backbone,True,True,match-valid,4578,529.5,626.4,20092.87
86,8,syllogistic,All;snake;reptile/No;rabbit;snake,verify,No;rabbit;reptile,True,False,match-invalid,18343,628.5,608.33,20092.87
86,10,syllogistic,No;elephant;car/All;car;petrol,verify,No;elephant;petrol,True,False,match-invalid,16242,626.5,675.8,20092.87
86,16,syllogistic,No;stone;cat/All;cat;eyes,verify,No;stone;eyes,True,False,match-invalid,13961,641.0,588.83,20092.87
86,18,syllogistic,No;animal;immortal/All;bird;animal,verify,No;bird;immortal,True,True,match-valid,9839,563.67,587.33,20092.87
86,14,syllogistic,All;bat;mammal/No;mammal;fly,verify,All;bat;fly,False,False,mismatch-invalid,29890,571.33,559.8,20092.87
86,6,syllogistic,All;men;Y gene/No;Y gene;ova,verify,Some not;men;ova,False,False,mismatch-invalid,10170,573.6,653.6,20092.87
86,9,syllogistic,All;pilot;driver/No;autism;pilot,verify,Some not;driver;autism,True,True,mismatch-valid,24798,602.5,599.17,20092.87
86,11,syllogistic,All;cream;object with lots of odour/No;object with lots of odour;metallic object,verify,Some not;metallic object;cream,False,True,mismatch-valid,37963,607.8,617.17,20092.87
86,13,syllogistic,All;dolphin;animal/No;cold-blooded animal;dolphin,verify,Some not;animal;cold-blooded,True,True,mismatch-valid,23879,564.17,541.17,20092.87
86,15,syllogistic,All;sailing champion;swimm well/No;swimm well;paralytic,verify,Some not;paralytic;sailing champion,False,True,mismatch-valid,53054,594.5,566.5,20092.87
86,17,syllogistic,No;object with wheal;boat/All;vehicle;object with wheal,verify,Some not;vehicle;boat,False,False,mismatch-invalid,24775,591.33,534.2,20092.87
87,4,syllogistic,No;stone;cat/All;cat;eyes,verify,No;stone;eyes,True,False,match-invalid,4729,755.33,588.0,8173.0
87,5,syllogistic,All;snake;reptile/No;rabbit;snake,verify,No;rabbit;reptile,True,False,match-invalid,3260,680.83,680.5,8173.0
87,6,syllogistic,All;ant;insect/No;insect;backbone,verify,No;ant;backbone,True,True,match-valid,6585,729.83,845.67,8173.0
87,7,syllogistic,No;fruit;dairy product/All;apple;fruit,verify,No;apple;dairy product,True,True,match-valid,5659,578.33,631.6,8173.0
87,8,syllogistic,No;elephant;car/All;car;petrol,verify,No;elephant;petrol,True,False,match-invalid,2964,677.33,652.8,8173.0
87,13,syllogistic,All;Finland;country in the north/No;country in the north;hot,verify,No;Finland;hot,True,True,match-valid,3383,555.83,637.33,8173.0
87,16,syllogistic,All;flower;water/No;computer;flower,verify,No;computer;water,True,False,match-invalid,2133,585.2,647.67,8173.0
87,17,syllogistic,No;animal;immortal/All;bird;animal,verify,No;bird;immortal,True,True,match-valid,5414,744.17,777.8,8173.0
87,11,syllogistic,All;bat;mammal/No;mammal;fly,verify,All;bat;fly,False,False,mismatch-invalid,8749,723.5,640.8,8173.0
87,3,syllogistic,All;dolphin;animal/No;cold-blooded animal;dolphin,verify,Some not;animal;cold-blooded,True,True,mismatch-valid,9076,688.5,644.5,8173.0
87,9,syllogistic,All;men;Y gene/No;Y gene;ova,verify,Some not;men;ova,False,False,mismatch-invalid,16030,553.67,665.83,8173.0
87,12,syllogistic,No;object with wheal;boat/All;vehicle;object with wheal,verify,Some not;vehicle;boat,True,False,mismatch-invalid,12772,605.4,637.17,8173.0
87,14,syllogistic,All;pilot;driver/No;autism;pilot,verify,Some not;driver;autism,True,True,mismatch-valid,9013,608.5,685.0,8173.0
87,15,syllogistic,All;cream;object with lots of odour/No;object with lots of odour;metallic object,verify,Some not;metallic object;cream,False,True,mismatch-valid,21876,618.17,579.0,8173.0
87,18,syllogistic,All;sailing champion;swimm well/No;swimm well;paralytic,verify,Some not;paralytic;sailing champion,False,True,mismatch-valid,10952,686.33,752.4,8173.0
88,5,syllogistic,No;animal;immortal/All;bird;animal,verify,No;bird;immortal,True,True,match-valid,8639,679.33,561.17,19581.6
88,6,syllogistic,No;elephant;car/All;car;petrol,verify,No;elephant;petrol,True,False,match-invalid,7172,527.33,622.0,19581.6
88,8,syllogistic,All;flower;water/No;computer;flower,verify,No;computer;water,True,False,match-invalid,10476,543.2,626.0,19581.6
88,9,syllogistic,All;snake;reptile/No;rabbit;snake,verify,No;rabbit;reptile,True,False,match-invalid,15061,792.17,728.0,19581.6
88,10,syllogistic,All;Finland;country in the north/No;country in the north;hot,verify,No;Finland;hot,True,True,match-valid,6718,549.0,718.8,19581.6
88,11,syllogistic,No;stone;cat/All;cat;eyes,verify,No;stone;eyes,True,False,match-invalid,15544,584.5,552.33,19581.6
88,12,syllogistic,No;fruit;dairy product/All;apple;fruit,verify,No;apple;dairy product,True,True,match-valid,11745,503.0,703.5,19581.6
88,15,syllogistic,All;ant;insect/No;insect;backbone,verify,No;ant;backbone,True,True,match-valid,8564,544.0,688.4,19581.6
88,7,syllogistic,All;bat;mammal/No;mammal;fly,verify,All;bat;fly,False,False,mismatch-invalid,20325,561.0,637.0,19581.6
88,3,syllogistic,All;pilot;driver/No;autism;pilot,verify,Some not;driver;autism,False,True,mismatch-valid,29010,655.0,536.67,19581.6
88,4,syllogistic,All;men;Y gene/No;Y gene;ova,verify,Some not;men;ova,False,False,mismatch-invalid,20338,571.5,721.2,19581.6
88,13,syllogistic,All;cream;object with lots of odour/No;object with lots of odour;metallic object,verify,Some not;metallic object;cream,True,True,mismatch-valid,84504,578.4,590.83,19581.6
88,14,syllogistic,All;dolphin;animal/No;cold-blooded animal;dolphin,verify,Some not;animal;cold-blooded,True,True,mismatch-valid,13952,601.5,539.83,19581.6
88,16,syllogistic,No;object with wheal;boat/All;vehicle;object with wheal,verify,Some not;vehicle;boat,True,False,mismatch-invalid,11169,533.5,502.4,19581.6
88,17,syllogistic,All;sailing champion;swimm well/No;swimm well;paralytic,verify,Some not;paralytic;sailing champion,True,True,mismatch-valid,30507,573.17,554.4,19581.6
89,3,syllogistic,No;fruit;dairy product/All;apple;fruit,verify,No;apple;dairy product,True,True,match-valid,4547,682.83,571.4,5580.47
89,5,syllogistic,All;snake;reptile/No;rabbit;snake,verify,No;rabbit;reptile,True,False,match-invalid,5234,587.8,588.17,5580.47
89,6,syllogistic,All;Finland;country in the north/No;country in the north;hot,verify,No;Finland;hot,True,True,match-valid,3983,645.0,555.0,5580.47
89,7,syllogistic,No;stone;cat/All;cat;eyes,verify,No;stone;eyes,True,False,match-invalid,1399,559.4,530.17,5580.47
89,8,syllogistic,No;animal;immortal/All;bird;animal,verify,No;bird;immortal,True,True,match-valid,5194,592.83,622.8,5580.47
89,12,syllogistic,All;ant;insect/No;insect;backbone,verify,No;ant;backbone,True,True,match-valid,3192,615.2,612.0,5580.47
89,13,syllogistic,All;flower;water/No;computer;flower,verify,No;computer;water,True,False,match-invalid,1416,534.6,540.5,5580.47
89,17,syllogistic,No;elephant;car/All;car;petrol,verify,No;elephant;petrol,True,False,match-invalid,1586,643.0,691.67,5580.47
89,15,syllogistic,All;bat;mammal/No;mammal;fly,verify,All;bat;fly,False,False,mismatch-invalid,9448,532.6,695.0,5580.47
89,4,syllogistic,All;cream;object with lots of odour/No;object with lots of odour;metallic object,verify,Some not;metallic object;cream,False,True,mismatch-valid,8139,709.67,624.0,5580.47
89,10,syllogistic,All;sailing champion;swimm well/No;swimm well;paralytic,verify,Some not;paralytic;sailing champion,False,True,mismatch-valid,13528,641.4,543.83,5580.47
89,11,syllogistic,All;men;Y gene/No;Y gene;ova,verify,Some not;men;ova,False,False,mismatch-invalid,2249,622.0,672.83,5580.47
89,14,syllogistic,All;dolphin;animal/No;cold-blooded animal;dolphin,verify,Some not;animal;cold-blooded,True,True,mismatch-valid,8562,616.0,532.75,5580.47
89,16,syllogistic,No;object with wheal;boat/All;vehicle;object with wheal,verify,Some not;vehicle;boat,False,False,mismatch-invalid,5732,625.5,597.83,5580.47
89,18,syllogistic,All;pilot;driver/No;autism;pilot,verify,Some not;driver;autism,False,True,mismatch-valid,9498,567.0,537.8,5580.47
90,3,syllogistic,All;Finland;country in the north/No;country in the north;hot,verify,No;Finland;hot,True,True,match-valid,5984,775.67,892.4,20679.33
90,6,syllogistic,No;elephant;car/All;car;petrol,verify,No;elephant;petrol,True,False,match-invalid,5785,685.67,792.5,20679.33
90,7,syllogistic,All;flower;water/No;computer;flower,verify,No;computer;water,True,False,match-invalid,10441,685.2,670.5,20679.33
90,9,syllogistic,All;snake;reptile/No;rabbit;snake,verify,No;rabbit;reptile,True,False,match-invalid,45869,645.8,614.5,20679.33
90,12,syllogistic,No;fruit;dairy product/All;apple;fruit,verify,No;apple;dairy product,True,True,match-valid,8819,682.67,621.5,20679.33
90,13,syllogistic,No;animal;immortal/All;bird;animal,verify,No;bird;immortal,True,True,match-valid,6130,849.2,790.83,20679.33
90,14,syllogistic,No;stone;cat/All;cat;eyes,verify,No;stone;eyes,True,False,match-invalid,12270,638.33,687.5,20679.33
90,16,syllogistic,All;ant;insect/No;insect;backbone,verify,No;ant;backbone,True,True,match-valid,13222,733.4,854.8,20679.33
90,10,syllogistic,All;bat;mammal/No;mammal;fly,verify,All;bat;fly,False,False,mismatch-invalid,34322,621.0,640.17,20679.33
90,4,syllogistic,All;dolphin;animal/No;cold-blooded animal;dolphin,verify,Some not;animal;cold-blooded,True,True,mismatch-valid,23408,670.5,837.0,20679.33
90,5,syllogistic,All;men;Y gene/No;Y gene;ova,verify,Some not;men;ova,False,False,mismatch-invalid,28596,676.17,760.0,20679.33
90,8,syllogistic,All;pilot;driver/No;autism;pilot,verify,Some not;driver;autism,False,True,mismatch-valid,47542,653.33,669.5,20679.33
90,11,syllogistic,All;cream;object with lots of odour/No;object with lots of odour;metallic object,verify,Some not;metallic object;cream,False,True,mismatch-valid,36096,746.83,693.33,20679.33
90,15,syllogistic,No;object with wheal;boat/All;vehicle;object with wheal,verify,Some not;vehicle;boat,False,False,mismatch-invalid,8903,768.67,646.2,20679.33
90,18,syllogistic,All;sailing champion;swimm well/No;swimm well;paralytic,verify,Some not;paralytic;sailing champion,False,True,mismatch-valid,22803,671.67,709.6,20679.33
91,3,syllogistic,No;elephant;car/All;car;petrol,verify,No;elephant;petrol,True,False,match-invalid,7303,586.5,607.2,9814.2
91,4,syllogistic,All;Finland;country in the north/No;country in the north;hot,verify,No;Finland;hot,True,True,match-valid,3754,460.5,536.33,9814.2
91,5,syllogistic,No;fruit;dairy product/All;apple;fruit,verify,No;apple;dairy product,True,True,match-valid,6026,465.6,512.0,9814.2
91,10,syllogistic,All;snake;reptile/No;rabbit;snake,verify,No;rabbit;reptile,True,False,match-invalid,4269,498.0,493.5,9814.2
91,12,syllogistic,No;animal;immortal/All;bird;animal,verify,No;bird;immortal,True,True,match-valid,4269,494.6,450.8,9814.2
91,13,syllogistic,All;flower;water/No;computer;flower,verify,No;computer;water,True,False,match-invalid,4117,513.0,456.5,9814.2
91,14,syllogistic,No;stone;cat/All;cat;eyes,verify,No;stone;eyes,True,False,match-invalid,7234,532.4,462.4,9814.2
91,18,syllogistic,All;ant;insect/No;insect;backbone,verify,No;ant;backbone,True,True,match-valid,7258,535.33,553.67,9814.2
91,9,syllogistic,All;bat;mammal/No;mammal;fly,verify,All;bat;fly,False,False,mismatch-invalid,11446,426.2,471.17,9814.2
91,6,syllogistic,All;pilot;driver/No;autism;pilot,verify,Some not;driver;autism,False,True,mismatch-valid,13529,476.33,444.67,9814.2
91,7,syllogistic,All;men;Y gene/No;Y gene;ova,verify,Some not;men;ova,False,False,mismatch-invalid,4836,454.4,607.67,9814.2
91,8,syllogistic,All;dolphin;animal/No;cold-blooded animal;dolphin,verify,Some not;animal;cold-blooded,True,True,mismatch-valid,17036,461.6,483.5,9814.2
91,11,syllogistic,All;cream;object with lots of odour/No;object with lots of odour;metallic object,verify,Some not;metallic object;cream,True,True,mismatch-valid,32191,508.4,482.67,9814.2
91,15,syllogistic,No;object with wheal;boat/All;vehicle;object with wheal,verify,Some not;vehicle;boat,True,False,mismatch-invalid,13167,480.83,524.0,9814.2
91,17,syllogistic,All;sailing champion;swimm well/No;swimm well;paralytic,verify,Some not;paralytic;sailing champion,False,True,mismatch-valid,10778,516.75,488.17,9814.2
92,3,syllogistic,All;snake;reptile/No;rabbit;snake,verify,No;rabbit;reptile,True,False,match-invalid,1433,584.83,546.0,5445.67
92,5,syllogistic,No;fruit;dairy product/All;apple;fruit,verify,No;apple;dairy product,True,True,match-valid,1648,602.2,561.0,5445.67
92,8,syllogistic,All;Finland;country in the north/No;country in the north;hot,verify,No;Finland;hot,True,True,match-valid,5250,579.17,717.0,5445.67
92,11,syllogistic,All;flower;water/No;computer;flower,verify,No;computer;water,True,False,match-invalid,1592,557.5,641.4,5445.67
92,12,syllogistic,All;ant;insect/No;insect;backbone,verify,No;ant;backbone,True,True,match-valid,6029,682.0,625.75,5445.67
92,13,syllogistic,No;stone;cat/All;cat;eyes,verify,No;stone;eyes,True,False,match-invalid,1884,625.83,615.2,5445.67
92,16,syllogistic,No;elephant;car/All;car;petrol,verify,No;elephant;petrol,True,False,match-invalid,1686,626.5,725.4,5445.67
92,17,syllogistic,No;animal;immortal/All;bird;animal,verify,No;bird;immortal,True,True,match-valid,4707,695.0,769.0,5445.67
92,18,syllogistic,All;bat;mammal/No;mammal;fly,verify,All;bat;fly,False,False,mismatch-invalid,5438,599.4,516.6,5445.67
92,4,syllogistic,All;sailing champion;swimm well/No;swimm well;paralytic,verify,Some not;paralytic;sailing champion,False,True,mismatch-valid,9518,655.33,641.0,5445.67
92,7,syllogistic,All;pilot;driver/No;autism;pilot,verify,Some not;driver;autism,False,True,mismatch-valid,11085,603.2,630.5,5445.67
92,9,syllogistic,All;dolphin;animal/No;cold-blooded animal;dolphin,verify,Some not;animal;cold-blooded,True,True,mismatch-valid,15916,702.2,754.0,5445.67
92,10,syllogistic,No;object with wheal;boat/All;vehicle;object with wheal,verify,Some not;vehicle;boat,True,False,mismatch-invalid,4956,554.2,736.2,5445.67
92,14,syllogistic,All;cream;object with lots of odour/No;object with lots of odour;metallic object,verify,Some not;metallic object;cream,False,True,mismatch-valid,8308,644.0,627.0,5445.67
92,15,syllogistic,All;men;Y gene/No;Y gene;ova,verify,Some not;men;ova,False,False,mismatch-invalid,2235,539.33,621.75,5445.67
93,3,syllogistic,All;ant;insect/No;insect;backbone,verify,No;ant;backbone,True,True,match-valid,2663,883.8,783.5,20246.2
93,4,syllogistic,All;snake;reptile/No;rabbit;snake,verify,No;rabbit;reptile,True,False,match-invalid,15238,832.17,831.8,20246.2
93,7,syllogistic,No;stone;cat/All;cat;eyes,verify,No;stone;eyes,True,False,match-invalid,17188,678.67,663.83,20246.2
93,8,syllogistic,All;Finland;country in the north/No;country in the north;hot,verify,No;Finland;hot,True,True,match-valid,8030,717.4,875.5,20246.2
93,10,syllogistic,No;elephant;car/All;car;petrol,verify,No;elephant;petrol,True,False,match-invalid,11321,594.0,668.0,20246.2
93,12,syllogistic,No;fruit;dairy product/All;apple;fruit,verify,No;apple;dairy product,True,True,match-valid,3888,638.33,663.8,20246.2
93,16,syllogistic,All;flower;water/No;computer;flower,verify,No;computer;water,True,False,match-invalid,2331,688.67,683.8,20246.2
93,18,syllogistic,No;animal;immortal/All;bird;animal,verify,No;bird;immortal,True,True,match-valid,4286,646.67,777.83,20246.2
93,13,syllogistic,All;bat;mammal/No;mammal;fly,verify,All;bat;fly,False,False,mismatch-invalid,11242,634.2,678.67,20246.2
93,6,syllogistic,All;sailing champion;swimm well/No;swimm well;paralytic,verify,Some not;paralytic;sailing champion,False,True,mismatch-valid,73565,804.0,812.17,20246.2
93,9,syllogistic,All;men;Y gene/No;Y gene;ova,verify,Some not;men;ova,True,False,mismatch-invalid,53017,664.83,746.0,20246.2
93,11,syllogistic,No;object with wheal;boat/All;vehicle;object with wheal,verify,Some not;vehicle;boat,True,False,mismatch-invalid,33459,698.2,681.67,20246.2
93,14,syllogistic,All;dolphin;animal/No;cold-blooded animal;dolphin,verify,Some not;animal;cold-blooded,True,True,mismatch-valid,10786,659.67,696.8,20246.2
93,15,syllogistic,All;cream;object with lots of odour/No;object with lots of odour;metallic object,verify,Some not;metallic object;cream,True,True,mismatch-valid,15574,650.8,697.83,20246.2
93,17,syllogistic,All;pilot;driver/No;autism;pilot,verify,Some not;driver;autism,True,True,mismatch-valid,41105,704.4,737.0,20246.2
