id,sequence,task,choices,response,response_type,domain,task_original,choices_original
SVSBZQ,1,possible;and;A;B,and;possible;A;possible;B,True,verify,modal,It is possible that: {A} and {B},It is possible that {A} AND it is possible that {B}
ONARTN,0,possible;and;A;B,and;possible;A;possible;B,True,verify,modal,It is possible that: {A} and {B},It is possible that {A} AND it is possible that {B}
ONARTN,1,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} AND it is possible that {B},It is possible that: {A} and {B}
ONARTN,0,xor;necessary;A;necessary;B,necessary;xor;A;B,True,verify,modal,"It is necessary that {A} OR it is necessary that {B}, but not both","It is necessary that: {A} or {B}, but not both"
ONARTN,1,possible;xor;A;B,possible;or;A;B,False,verify,modal,"It is possible that: {A} or {B}, but not both","it is possible that: {A} or {B}, or both"
ONARTN,2,necessary;and;A;B,and;necessary;A;necessary;B,True,verify,modal,It is necessary that: {A} and {B},It is necessary that {A} AND it is necessary that {B}
ONARTN,3,xor;not;possible;A;not;possible;B,not;possible;xor;A;B,True,verify,modal,"It is impossible that {A} OR it is impossible that {B}, but not both","It is impossible that: {A} or {B}, but not both"
ONARTN,4,or;possible;A;possible;B,possible;or;A;B,True,verify,modal,"It is possible that {A} OR it is possible that {B}, or both","It is possible that: {A} or {B}, or both"
ONARTN,5,necessary;or;A;B,necessary;xor;A;B,False,verify,modal,"It is necessary that: {A} or {B}, or both","it is necessary that: {A} or {B}, but not both"
ONARTN,6,and;not;possible;A;not;possible;B,not;possible;and;A;B,True,verify,modal,It is impossible that {A} AND it is impossible that {B},It is impossible that: {A} and {B}
ONARTN,7,necessary;xor;A;B,necessary;and;A;B,False,verify,modal,"It is necessary that: {A} or {B}, but not both",it is necessary that: {A} and {B}
ONARTN,8,and;possible;A;possible;B,possible;and;A;B,False,verify,modal,It is possible that {A} AND it is possible that {B},It is possible that: {A} and {B}
ONARTN,9,not;possible;or;A;B,or;not;possible;A;not;possible;B,True,verify,modal,"It is impossible that: {A} or {B}, or both","it is impossible that {A} OR it is impossible that {B}, or both"
ONARTN,10,or;not;possible;A;not;possible;B,not;possible;or;A;B,True,verify,modal,"It is impossible that {A} OR it is impossible that {B}, or both","It is impossible that: {A} or {B}, or both"
ONARTN,11,not;possible;or;A;B,not;possible;xor;A;B,False,verify,modal,"It is impossible that: {A} or {B}, or both","it is impossible that: {A} or {B}, but not both"
ONARTN,12,not;possible;and;A;B,and;not;possible;A;not;possible;B,True,verify,modal,It is impossible that: {A} and {B},It is impossible that {A} AND it is impossible that {B}
ONARTN,13,and;necessary;A;necessary;B,necessary;and;A;B,True,verify,modal,It is necessary that {A} AND it is necessary that {B},It is necessary that: {A} and {B}
ONARTN,14,or;necessary;A;necessary;B,necessary;or;A;B,True,verify,modal,"It is necessary that {A} OR it is necessary that {B}, or both","It is necessary that: {A} or {B}, or both"
ONARTN,15,necessary;xor;A;B,necessary;or;A;B,False,verify,modal,"It is necessary that: {A} or {B}, but not both","it is necessary that: {A} or {B}, or both"
ONARTN,16,not;possible;xor;A;B,not;possible;and;A;B,True,verify,modal,"It is impossible that: {A} or {B}, but not both",it is impossible that: {A} and {B}
ONARTN,17,necessary;or;A;B,or;necessary;A;necessary;B,True,verify,modal,"It is necessary that: {A} or {B}, or both","It is necessary that {A} OR it is necessary that {B}, or both"
ONARTN,18,xor;possible;A;possible;B,possible;xor;A;B,True,verify,modal,"It is possible that {A} OR it is possible that {B}, but not both","It is possible that: {A} or {B}, but not both"
ONARTN,19,necessary;xor;A;B,xor;necessary;A;necessary;B,True,verify,modal,"It is necessary that: {A} or {B}, but not both","It is necessary that {A} OR it is necessary that {B}, but not"
ONARTN,20,possible;or;A;B,possible;xor;A;B,False,verify,modal,"It is possible that: {A} or {B}, or both","it is possible that: {A} or {B}, but not both"
ONARTN,21,not;possible;xor;A;B,xor;not;possible;A;not;possible;B,True,verify,modal,"It is impossible that: {A} or {B}, but not both","it is impossible that {A} OR it is impossible that {B}, but not both"
ONARTN,22,possible;or;A;B,or;possible;A;possible;B,True,verify,modal,"It is possible that: {A} or {B}, or both","it is possible that {A} OR it is possible that {B}, or both"
ONARTN,23,possible;xor;A;B,xor;possible;A;possible;B,True,verify,modal,"It is possible that: {A} or {B}, but not both","it is possible that {A} OR it is possible that {B}, but not both"
DIYYRK,0,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} AND it is possible that {B},It is possible that: {A} and {B}
ONARTN,24,possible;xor;A;B,possible;and;A;B,False,verify,modal,"It is possible that: {A} or {B}, but not both",it is possible that: {A} and {B}
ONARTN,25,not;possible;xor;A;B,not;possible;or;A;B,False,verify,modal,"It is impossible that: {A} or {B}, but not both","it is impossible that: {A} or {B}, or both"
DIYYRK,1,possible;and;A;B,and;possible;A;possible;B,True,verify,modal,It is possible that: {A} and {B},It is possible that {A} AND it is possible that {B}
ONARTN,26,possible;and;A;B,and;possible;A;possible;B,True,verify,modal,It is possible that: {A} and {B},It is possible that {A} AND it is possible that {B}
DIYYRK,0,xor;not;possible;A;not;possible;B,not;possible;xor;A;B,True,verify,modal,"It is impossible that {A} OR it is impossible that {B}, but not both","It is impossible that: {A} or {B}, but not both"
DIYYRK,1,necessary;and;A;B,and;necessary;A;necessary;B,True,verify,modal,It is necessary that: {A} and {B},It is necessary that {A} AND it is necessary that {B}
DIYYRK,2,possible;xor;A;B,xor;possible;A;possible;B,True,verify,modal,"It is possible that: {A} or {B}, but not both","it is possible that {A} OR it is possible that {B}, but not both"
DIYYRK,3,not;possible;xor;A;B,xor;not;possible;A;not;possible;B,True,verify,modal,"It is impossible that: {A} or {B}, but not both","it is impossible that {A} OR it is impossible that {B}, but not both"
DIYYRK,4,or;not;possible;A;not;possible;B,not;possible;or;A;B,True,verify,modal,"It is impossible that {A} OR it is impossible that {B}, or both","It is impossible that: {A} or {B}, or both"
DIYYRK,5,necessary;xor;A;B,necessary;and;A;B,False,verify,modal,"It is necessary that: {A} or {B}, but not both",it is necessary that: {A} and {B}
DIYYRK,6,or;possible;A;possible;B,possible;or;A;B,True,verify,modal,"It is possible that {A} OR it is possible that {B}, or both","It is possible that: {A} or {B}, or both"
DIYYRK,7,possible;or;A;B,or;possible;A;possible;B,True,verify,modal,"It is possible that: {A} or {B}, or both","it is possible that {A} OR it is possible that {B}, or both"
DIYYRK,8,not;possible;or;A;B,not;possible;xor;A;B,False,verify,modal,"It is impossible that: {A} or {B}, or both","it is impossible that: {A} or {B}, but not both"
DIYYRK,9,not;possible;xor;A;B,not;possible;or;A;B,False,verify,modal,"It is impossible that: {A} or {B}, but not both","it is impossible that: {A} or {B}, or both"
DIYYRK,10,and;not;possible;A;not;possible;B,not;possible;and;A;B,True,verify,modal,It is impossible that {A} AND it is impossible that {B},It is impossible that: {A} and {B}
DIYYRK,11,not;possible;xor;A;B,not;possible;and;A;B,False,verify,modal,"It is impossible that: {A} or {B}, but not both",it is impossible that: {A} and {B}
DIYYRK,12,possible;or;A;B,possible;xor;A;B,False,verify,modal,"It is possible that: {A} or {B}, or both","it is possible that: {A} or {B}, but not both"
DIYYRK,13,or;necessary;A;necessary;B,necessary;or;A;B,True,verify,modal,"It is necessary that {A} OR it is necessary that {B}, or both","It is necessary that: {A} or {B}, or both"
DIYYRK,14,necessary;xor;A;B,xor;necessary;A;necessary;B,True,verify,modal,"It is necessary that: {A} or {B}, but not both","It is necessary that {A} OR it is necessary that {B}, but not"
DIYYRK,15,necessary;or;A;B,necessary;xor;A;B,False,verify,modal,"It is necessary that: {A} or {B}, or both","it is necessary that: {A} or {B}, but not both"
DIYYRK,16,possible;xor;A;B,possible;or;A;B,False,verify,modal,"It is possible that: {A} or {B}, but not both","it is possible that: {A} or {B}, or both"
DIYYRK,17,and;necessary;A;necessary;B,necessary;and;A;B,True,verify,modal,It is necessary that {A} AND it is necessary that {B},It is necessary that: {A} and {B}
DIYYRK,18,necessary;xor;A;B,necessary;or;A;B,False,verify,modal,"It is necessary that: {A} or {B}, but not both","it is necessary that: {A} or {B}, or both"
DIYYRK,19,not;possible;and;A;B,and;not;possible;A;not;possible;B,True,verify,modal,It is impossible that: {A} and {B},It is impossible that {A} AND it is impossible that {B}
DIYYRK,20,xor;possible;A;possible;B,possible;xor;A;B,True,verify,modal,"It is possible that {A} OR it is possible that {B}, but not both","It is possible that: {A} or {B}, but not both"
DIYYRK,21,xor;necessary;A;necessary;B,necessary;xor;A;B,True,verify,modal,"It is necessary that {A} OR it is necessary that {B}, but not both","It is necessary that: {A} or {B}, but not both"
DIYYRK,22,possible;and;A;B,and;possible;A;possible;B,True,verify,modal,It is possible that: {A} and {B},It is possible that {A} AND it is possible that {B}
DIYYRK,23,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} AND it is possible that {B},It is possible that: {A} and {B}
DIYYRK,24,necessary;or;A;B,or;necessary;A;necessary;B,True,verify,modal,"It is necessary that: {A} or {B}, or both","It is necessary that {A} OR it is necessary that {B}, or both"
DIYYRK,25,not;possible;or;A;B,or;not;possible;A;not;possible;B,True,verify,modal,"It is impossible that: {A} or {B}, or both","it is impossible that {A} OR it is impossible that {B}, or both"
DIYYRK,26,possible;xor;A;B,possible;and;A;B,False,verify,modal,"It is possible that: {A} or {B}, but not both",it is possible that: {A} and {B}
DVVVGP,0,possible;and;A;B,and;possible;A;possible;B,True,verify,modal,It is possible that: {A} and {B},It is possible that {A} AND it is possible that {B}
DVVVGP,1,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} AND it is possible that {B},It is possible that: {A} and {B}
DVVVGP,0,xor;not;possible;A;not;possible;B,not;possible;xor;A;B,True,verify,modal,"It is impossible that {A} OR it is impossible that {B}, but not both","It is impossible that: {A} or {B}, but not both"
DVVVGP,1,not;possible;xor;A;B,not;possible;and;A;B,True,verify,modal,"It is impossible that: {A} or {B}, but not both",it is impossible that: {A} and {B}
DVVVGP,2,possible;xor;A;B,possible;or;A;B,False,verify,modal,"It is possible that: {A} or {B}, but not both","it is possible that: {A} or {B}, or both"
DVVVGP,3,and;not;possible;A;not;possible;B,not;possible;and;A;B,True,verify,modal,It is impossible that {A} AND it is impossible that {B},It is impossible that: {A} and {B}
DVVVGP,4,necessary;xor;A;B,necessary;and;A;B,False,verify,modal,"It is necessary that: {A} or {B}, but not both",it is necessary that: {A} and {B}
DVVVGP,5,possible;xor;A;B,possible;and;A;B,False,verify,modal,"It is possible that: {A} or {B}, but not both",it is possible that: {A} and {B}
DVVVGP,6,necessary;or;A;B,or;necessary;A;necessary;B,True,verify,modal,"It is necessary that: {A} or {B}, or both","It is necessary that {A} OR it is necessary that {B}, or both"
DVVVGP,7,xor;necessary;A;necessary;B,necessary;xor;A;B,True,verify,modal,"It is necessary that {A} OR it is necessary that {B}, but not both","It is necessary that: {A} or {B}, but not both"
DVVVGP,8,and;necessary;A;necessary;B,necessary;and;A;B,True,verify,modal,It is necessary that {A} AND it is necessary that {B},It is necessary that: {A} and {B}
DVVVGP,9,possible;or;A;B,or;possible;A;possible;B,True,verify,modal,"It is possible that: {A} or {B}, or both","it is possible that {A} OR it is possible that {B}, or both"
DVVVGP,10,not;possible;or;A;B,or;not;possible;A;not;possible;B,True,verify,modal,"It is impossible that: {A} or {B}, or both","it is impossible that {A} OR it is impossible that {B}, or both"
DVVVGP,11,possible;and;A;B,and;possible;A;possible;B,True,verify,modal,It is possible that: {A} and {B},It is possible that {A} AND it is possible that {B}
DVVVGP,12,necessary;xor;A;B,necessary;or;A;B,False,verify,modal,"It is necessary that: {A} or {B}, but not both","it is necessary that: {A} or {B}, or both"
DVVVGP,13,or;not;possible;A;not;possible;B,not;possible;or;A;B,True,verify,modal,"It is impossible that {A} OR it is impossible that {B}, or both","It is impossible that: {A} or {B}, or both"
DVVVGP,14,possible;or;A;B,possible;xor;A;B,False,verify,modal,"It is possible that: {A} or {B}, or both","it is possible that: {A} or {B}, but not both"
DVVVGP,15,possible;xor;A;B,xor;possible;A;possible;B,True,verify,modal,"It is possible that: {A} or {B}, but not both","it is possible that {A} OR it is possible that {B}, but not both"
DVVVGP,16,not;possible;and;A;B,and;not;possible;A;not;possible;B,True,verify,modal,It is impossible that: {A} and {B},It is impossible that {A} AND it is impossible that {B}
DVVVGP,17,or;necessary;A;necessary;B,necessary;or;A;B,True,verify,modal,"It is necessary that {A} OR it is necessary that {B}, or both","It is necessary that: {A} or {B}, or both"
DVVVGP,18,necessary;or;A;B,necessary;xor;A;B,False,verify,modal,"It is necessary that: {A} or {B}, or both","it is necessary that: {A} or {B}, but not both"
DVVVGP,19,xor;possible;A;possible;B,possible;xor;A;B,True,verify,modal,"It is possible that {A} OR it is possible that {B}, but not both","It is possible that: {A} or {B}, but not both"
DVVVGP,20,not;possible;or;A;B,not;possible;xor;A;B,False,verify,modal,"It is impossible that: {A} or {B}, or both","it is impossible that: {A} or {B}, but not both"
DVVVGP,21,or;possible;A;possible;B,possible;or;A;B,True,verify,modal,"It is possible that {A} OR it is possible that {B}, or both","It is possible that: {A} or {B}, or both"
DVVVGP,22,necessary;xor;A;B,xor;necessary;A;necessary;B,False,verify,modal,"It is necessary that: {A} or {B}, but not both","It is necessary that {A} OR it is necessary that {B}, but not"
DVVVGP,23,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} AND it is possible that {B},It is possible that: {A} and {B}
DVVVGP,24,necessary;and;A;B,and;necessary;A;necessary;B,True,verify,modal,It is necessary that: {A} and {B},It is necessary that {A} AND it is necessary that {B}
DVVVGP,25,not;possible;xor;A;B,xor;not;possible;A;not;possible;B,True,verify,modal,"It is impossible that: {A} or {B}, but not both","it is impossible that {A} OR it is impossible that {B}, but not both"
DVVVGP,26,not;possible;xor;A;B,not;possible;or;A;B,False,verify,modal,"It is impossible that: {A} or {B}, but not both","it is impossible that: {A} or {B}, or both"
JXDYGF,0,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} AND it is possible that {B},It is possible that: {A} and {B}
JXDYGF,1,possible;and;A;B,and;possible;A;possible;B,True,verify,modal,It is possible that: {A} and {B},It is possible that {A} AND it is possible that {B}
JXDYGF,0,or;not;possible;A;not;possible;B,not;possible;or;A;B,True,verify,modal,"It is impossible that {A} OR it is impossible that {B}, or both","It is impossible that: {A} or {B}, or both"
JXDYGF,1,not;possible;xor;A;B,not;possible;and;A;B,False,verify,modal,"It is impossible that: {A} or {B}, but not both",it is impossible that: {A} and {B}
JXDYGF,2,xor;not;possible;A;not;possible;B,not;possible;xor;A;B,True,verify,modal,"It is impossible that {A} OR it is impossible that {B}, but not both","It is impossible that: {A} or {B}, but not both"
JXDYGF,3,not;possible;xor;A;B,xor;not;possible;A;not;possible;B,True,verify,modal,"It is impossible that: {A} or {B}, but not both","it is impossible that {A} OR it is impossible that {B}, but not both"
JXDYGF,4,necessary;and;A;B,and;necessary;A;necessary;B,True,verify,modal,It is necessary that: {A} and {B},It is necessary that {A} AND it is necessary that {B}
JXDYGF,5,possible;or;A;B,or;possible;A;possible;B,True,verify,modal,"It is possible that: {A} or {B}, or both","it is possible that {A} OR it is possible that {B}, or both"
JXDYGF,6,not;possible;or;A;B,not;possible;xor;A;B,False,verify,modal,"It is impossible that: {A} or {B}, or both","it is impossible that: {A} or {B}, but not both"
XALTXO,0,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} AND it is possible that {B},It is possible that: {A} and {B}
JXDYGF,7,not;possible;xor;A;B,not;possible;or;A;B,False,verify,modal,"It is impossible that: {A} or {B}, but not both","it is impossible that: {A} or {B}, or both"
JXDYGF,8,necessary;or;A;B,necessary;xor;A;B,False,verify,modal,"It is necessary that: {A} or {B}, or both","it is necessary that: {A} or {B}, but not both"
XALTXO,1,possible;and;A;B,and;possible;A;possible;B,True,verify,modal,It is possible that: {A} and {B},It is possible that {A} AND it is possible that {B}
JXDYGF,9,or;necessary;A;necessary;B,necessary;or;A;B,True,verify,modal,"It is necessary that {A} OR it is necessary that {B}, or both","It is necessary that: {A} or {B}, or both"
JXDYGF,10,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} AND it is possible that {B},It is possible that: {A} and {B}
JXDYGF,11,not;possible;and;A;B,and;not;possible;A;not;possible;B,True,verify,modal,It is impossible that: {A} and {B},It is impossible that {A} AND it is impossible that {B}
XALTXO,0,not;possible;or;A;B,not;possible;xor;A;B,False,verify,modal,"It is impossible that: {A} or {B}, or both","it is impossible that: {A} or {B}, but not both"
JXDYGF,12,xor;necessary;A;necessary;B,necessary;xor;A;B,True,verify,modal,"It is necessary that {A} OR it is necessary that {B}, but not both","It is necessary that: {A} or {B}, but not both"
JXDYGF,13,possible;or;A;B,possible;xor;A;B,False,verify,modal,"It is possible that: {A} or {B}, or both","it is possible that: {A} or {B}, but not both"
XALTXO,1,not;possible;xor;A;B,xor;not;possible;A;not;possible;B,True,verify,modal,"It is impossible that: {A} or {B}, but not both","it is impossible that {A} OR it is impossible that {B}, but not both"
XALTXO,2,necessary;or;A;B,or;necessary;A;necessary;B,False,verify,modal,"It is necessary that: {A} or {B}, or both","It is necessary that {A} OR it is necessary that {B}, or both"
JXDYGF,14,not;possible;or;A;B,or;not;possible;A;not;possible;B,True,verify,modal,"It is impossible that: {A} or {B}, or both","it is impossible that {A} OR it is impossible that {B}, or both"
JXDYGF,15,xor;possible;A;possible;B,possible;xor;A;B,True,verify,modal,"It is possible that {A} OR it is possible that {B}, but not both","It is possible that: {A} or {B}, but not both"
XALTXO,3,and;not;possible;A;not;possible;B,not;possible;and;A;B,False,verify,modal,It is impossible that {A} AND it is impossible that {B},It is impossible that: {A} and {B}
JXDYGF,16,possible;xor;A;B,possible;or;A;B,False,verify,modal,"It is possible that: {A} or {B}, but not both","it is possible that: {A} or {B}, or both"
XALTXO,4,or;not;possible;A;not;possible;B,not;possible;or;A;B,True,verify,modal,"It is impossible that {A} OR it is impossible that {B}, or both","It is impossible that: {A} or {B}, or both"
JXDYGF,17,possible;xor;A;B,possible;and;A;B,False,verify,modal,"It is possible that: {A} or {B}, but not both",it is possible that: {A} and {B}
XALTXO,5,xor;possible;A;possible;B,possible;xor;A;B,True,verify,modal,"It is possible that {A} OR it is possible that {B}, but not both","It is possible that: {A} or {B}, but not both"
JXDYGF,18,necessary;xor;A;B,xor;necessary;A;necessary;B,True,verify,modal,"It is necessary that: {A} or {B}, but not both","It is necessary that {A} OR it is necessary that {B}, but not"
XALTXO,6,and;necessary;A;necessary;B,necessary;and;A;B,True,verify,modal,It is necessary that {A} AND it is necessary that {B},It is necessary that: {A} and {B}
JXDYGF,19,and;necessary;A;necessary;B,necessary;and;A;B,True,verify,modal,It is necessary that {A} AND it is necessary that {B},It is necessary that: {A} and {B}
XALTXO,7,possible;xor;A;B,possible;or;A;B,True,verify,modal,"It is possible that: {A} or {B}, but not both","it is possible that: {A} or {B}, or both"
JXDYGF,20,necessary;xor;A;B,necessary;or;A;B,False,verify,modal,"It is necessary that: {A} or {B}, but not both","it is necessary that: {A} or {B}, or both"
XALTXO,8,necessary;xor;A;B,xor;necessary;A;necessary;B,False,verify,modal,"It is necessary that: {A} or {B}, but not both","It is necessary that {A} OR it is necessary that {B}, but not"
XALTXO,9,not;possible;xor;A;B,not;possible;or;A;B,False,verify,modal,"It is impossible that: {A} or {B}, but not both","it is impossible that: {A} or {B}, or both"
LNGVIJ,0,possible;and;A;B,and;possible;A;possible;B,True,verify,modal,It is possible that: {A} and {B},It is possible that {A} AND it is possible that {B}
LNGVIJ,1,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} AND it is possible that {B},It is possible that: {A} and {B}
XALTXO,10,possible;or;A;B,possible;xor;A;B,False,verify,modal,"It is possible that: {A} or {B}, or both","it is possible that: {A} or {B}, but not both"
XALTXO,11,necessary;xor;A;B,necessary;or;A;B,False,verify,modal,"It is necessary that: {A} or {B}, but not both","it is necessary that: {A} or {B}, or both"
XALTXO,12,and;possible;A;possible;B,possible;and;A;B,False,verify,modal,It is possible that {A} AND it is possible that {B},It is possible that: {A} and {B}
XALTXO,13,possible;xor;A;B,possible;and;A;B,False,verify,modal,"It is possible that: {A} or {B}, but not both",it is possible that: {A} and {B}
XALTXO,14,possible;and;A;B,and;possible;A;possible;B,True,verify,modal,It is possible that: {A} and {B},It is possible that {A} AND it is possible that {B}
XALTXO,15,xor;not;possible;A;not;possible;B,not;possible;xor;A;B,False,verify,modal,"It is impossible that {A} OR it is impossible that {B}, but not both","It is impossible that: {A} or {B}, but not both"
LNGVIJ,0,necessary;or;A;B,or;necessary;A;necessary;B,True,verify,modal,"It is necessary that: {A} or {B}, or both","It is necessary that {A} OR it is necessary that {B}, or both"
XALTXO,16,necessary;xor;A;B,necessary;and;A;B,False,verify,modal,"It is necessary that: {A} or {B}, but not both",it is necessary that: {A} and {B}
XALTXO,17,necessary;and;A;B,and;necessary;A;necessary;B,False,verify,modal,It is necessary that: {A} and {B},It is necessary that {A} AND it is necessary that {B}
LNGVIJ,1,not;possible;xor;A;B,xor;not;possible;A;not;possible;B,True,verify,modal,"It is impossible that: {A} or {B}, but not both","it is impossible that {A} OR it is impossible that {B}, but not both"
XALTXO,18,xor;necessary;A;necessary;B,necessary;xor;A;B,False,verify,modal,"It is necessary that {A} OR it is necessary that {B}, but not both","It is necessary that: {A} or {B}, but not both"
LNGVIJ,2,possible;and;A;B,and;possible;A;possible;B,True,verify,modal,It is possible that: {A} and {B},It is possible that {A} AND it is possible that {B}
LNGVIJ,3,necessary;and;A;B,and;necessary;A;necessary;B,True,verify,modal,It is necessary that: {A} and {B},It is necessary that {A} AND it is necessary that {B}
XALTXO,19,not;possible;and;A;B,and;not;possible;A;not;possible;B,False,verify,modal,It is impossible that: {A} and {B},It is impossible that {A} AND it is impossible that {B}
XALTXO,20,or;possible;A;possible;B,possible;or;A;B,True,verify,modal,"It is possible that {A} OR it is possible that {B}, or both","It is possible that: {A} or {B}, or both"
LNGVIJ,4,not;possible;or;A;B,or;not;possible;A;not;possible;B,True,verify,modal,"It is impossible that: {A} or {B}, or both","it is impossible that {A} OR it is impossible that {B}, or both"
XALTXO,21,necessary;or;A;B,necessary;xor;A;B,False,verify,modal,"It is necessary that: {A} or {B}, or both","it is necessary that: {A} or {B}, but not both"
XALTXO,22,or;necessary;A;necessary;B,necessary;or;A;B,True,verify,modal,"It is necessary that {A} OR it is necessary that {B}, or both","It is necessary that: {A} or {B}, or both"
LNGVIJ,5,not;possible;or;A;B,not;possible;xor;A;B,False,verify,modal,"It is impossible that: {A} or {B}, or both","it is impossible that: {A} or {B}, but not both"
XALTXO,23,not;possible;or;A;B,or;not;possible;A;not;possible;B,False,verify,modal,"It is impossible that: {A} or {B}, or both","it is impossible that {A} OR it is impossible that {B}, or both"
LNGVIJ,6,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} AND it is possible that {B},It is possible that: {A} and {B}
LNGVIJ,7,or;necessary;A;necessary;B,necessary;or;A;B,True,verify,modal,"It is necessary that {A} OR it is necessary that {B}, or both","It is necessary that: {A} or {B}, or both"
XALTXO,24,not;possible;xor;A;B,not;possible;and;A;B,True,verify,modal,"It is impossible that: {A} or {B}, but not both",it is impossible that: {A} and {B}
LNGVIJ,8,necessary;xor;A;B,necessary;and;A;B,False,verify,modal,"It is necessary that: {A} or {B}, but not both",it is necessary that: {A} and {B}
XALTXO,25,possible;or;A;B,or;possible;A;possible;B,True,verify,modal,"It is possible that: {A} or {B}, or both","it is possible that {A} OR it is possible that {B}, or both"
LNGVIJ,9,and;not;possible;A;not;possible;B,not;possible;and;A;B,True,verify,modal,It is impossible that {A} AND it is impossible that {B},It is impossible that: {A} and {B}
XALTXO,26,possible;xor;A;B,xor;possible;A;possible;B,False,verify,modal,"It is possible that: {A} or {B}, but not both","it is possible that {A} OR it is possible that {B}, but not both"
LNGVIJ,10,or;possible;A;possible;B,possible;or;A;B,True,verify,modal,"It is possible that {A} OR it is possible that {B}, or both","It is possible that: {A} or {B}, or both"
LNGVIJ,11,possible;xor;A;B,possible;and;A;B,True,verify,modal,"It is possible that: {A} or {B}, but not both",it is possible that: {A} and {B}
LNGVIJ,12,and;necessary;A;necessary;B,necessary;and;A;B,True,verify,modal,It is necessary that {A} AND it is necessary that {B},It is necessary that: {A} and {B}
LNGVIJ,13,not;possible;and;A;B,and;not;possible;A;not;possible;B,True,verify,modal,It is impossible that: {A} and {B},It is impossible that {A} AND it is impossible that {B}
LNGVIJ,14,xor;not;possible;A;not;possible;B,not;possible;xor;A;B,True,verify,modal,"It is impossible that {A} OR it is impossible that {B}, but not both","It is impossible that: {A} or {B}, but not both"
LNGVIJ,15,possible;or;A;B,possible;xor;A;B,False,verify,modal,"It is possible that: {A} or {B}, or both","it is possible that: {A} or {B}, but not both"
LNGVIJ,16,not;possible;xor;A;B,not;possible;and;A;B,False,verify,modal,"It is impossible that: {A} or {B}, but not both",it is impossible that: {A} and {B}
LNGVIJ,17,necessary;xor;A;B,xor;necessary;A;necessary;B,True,verify,modal,"It is necessary that: {A} or {B}, but not both","It is necessary that {A} OR it is necessary that {B}, but not"
LNGVIJ,18,possible;or;A;B,or;possible;A;possible;B,True,verify,modal,"It is possible that: {A} or {B}, or both","it is possible that {A} OR it is possible that {B}, or both"
LNGVIJ,19,necessary;xor;A;B,necessary;or;A;B,False,verify,modal,"It is necessary that: {A} or {B}, but not both","it is necessary that: {A} or {B}, or both"
LNGVIJ,20,xor;possible;A;possible;B,possible;xor;A;B,True,verify,modal,"It is possible that {A} OR it is possible that {B}, but not both","It is possible that: {A} or {B}, but not both"
LNGVIJ,21,xor;necessary;A;necessary;B,necessary;xor;A;B,True,verify,modal,"It is necessary that {A} OR it is necessary that {B}, but not both","It is necessary that: {A} or {B}, but not both"
LNGVIJ,22,or;not;possible;A;not;possible;B,not;possible;or;A;B,True,verify,modal,"It is impossible that {A} OR it is impossible that {B}, or both","It is impossible that: {A} or {B}, or both"
LNGVIJ,23,not;possible;xor;A;B,not;possible;or;A;B,False,verify,modal,"It is impossible that: {A} or {B}, but not both","it is impossible that: {A} or {B}, or both"
LNGVIJ,24,possible;xor;A;B,xor;possible;A;possible;B,False,verify,modal,"It is possible that: {A} or {B}, but not both","it is possible that {A} OR it is possible that {B}, but not both"
LNGVIJ,25,possible;xor;A;B,possible;or;A;B,False,verify,modal,"It is possible that: {A} or {B}, but not both","it is possible that: {A} or {B}, or both"
LNGVIJ,26,necessary;or;A;B,necessary;xor;A;B,False,verify,modal,"It is necessary that: {A} or {B}, or both","it is necessary that: {A} or {B}, but not both"
MTYCCB,0,possible;and;A;B,and;possible;A;possible;B,True,verify,modal,It is possible that: {A} and {B},It is possible that {A} AND it is possible that {B}
MTYCCB,1,and;possible;A;possible;B,possible;and;A;B,True,verify,modal,It is possible that {A} AND it is possible that {B},It is possible that: {A} and {B}
MTYCCB,0,not;possible;xor;A;B,not;possible;or;A;B,False,verify,modal,"It is impossible that: {A} or {B}, but not both","it is impossible that: {A} or {B}, or both"
MTYCCB,1,xor;not;possible;A;not;possible;B,not;possible;xor;A;B,True,verify,modal,"It is impossible that {A} OR it is impossible that {B}, but not both","It is impossible that: {A} or {B}, but not both"
MTYCCB,2,or;necessary;A;necessary;B,necessary;or;A;B,False,verify,modal,"It is necessary that {A} OR it is necessary that {B}, or both","It is necessary that: {A} or {B}, or both"
MTYCCB,3,possible;xor;A;B,possible;and;A;B,False,verify,modal,"It is possible that: {A} or {B}, but not both",it is possible that: {A} and {B}
MTYCCB,4,xor;necessary;A;necessary;B,necessary;xor;A;B,True,verify,modal,"It is necessary that {A} OR it is necessary that {B}, but not both","It is necessary that: {A} or {B}, but not both"
